                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3143,                 1.2505,                 1.2889,                0.81853,                0.67785,                0.81103,                0.54888,                 1.1603,                 1.0473,                 1.2119,                0.00022,                0.00022,                0.00022
                      2,                 1.2729,                 1.1734,                 1.2905,                0.77273,                0.60403,                0.69247,                0.45325,                 1.2092,                 1.2827,                 1.2195,             0.00043723,             0.00043723,             0.00043723
                      3,                 1.3277,                 1.1977,                 1.2712,                0.73347,                0.63758,                0.77452,                 0.5061,                 1.2355,                 1.1021,                 1.2185,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.2632,                 1.1988,                 1.2662,                0.65094,                0.60403,                0.68352,                0.42591,                 1.3057,                 1.5952,                 1.2463,             0.00080041,             0.00080041,             0.00080041
                      5,                 1.3194,                 1.2468,                  1.286,                0.81729,                0.67114,                0.77014,                0.48961,                 1.3192,                 1.1516,                 1.2708,             0.00094636,             0.00094636,             0.00094636
                      6,                 1.2765,                 1.2057,                 1.3081,                0.81153,                0.63579,                0.74345,                 0.4356,                 1.4464,                 1.2377,                  1.372,              0.0010685,              0.0010685,              0.0010685
                      7,                 1.2945,                 1.1623,                 1.2984,                0.61373,                0.61745,                0.63637,                0.36881,                 1.4447,                 1.5802,                 1.4204,               0.001167,               0.001167,               0.001167
                      8,                 1.3077,                 1.1955,                 1.2909,                0.71614,                0.57718,                0.68202,                0.37252,                 1.4932,                 1.4516,                 1.4288,              0.0012416,              0.0012416,              0.0012416
                      9,                 1.2415,                 1.0758,                 1.2173,                0.79239,                0.61745,                0.70126,                0.39661,                 1.4508,                 1.3603,                 1.4069,               0.001208,               0.001208,               0.001208
                     10,                 1.2877,                 1.1321,                 1.2811,                0.76641,                0.53691,                0.64091,                0.35936,                 1.5043,                 1.5719,                 1.4324,               0.001109,               0.001109,               0.001109
                     11,                 1.2528,                  1.215,                 1.2821,                 0.7674,                0.55034,                0.64369,                0.36472,                 1.5059,                 1.5194,                 1.4755,                0.00101,                0.00101,                0.00101
                     12,                 1.1774,                 1.1062,                 1.2191,                 0.5613,                 0.5906,                0.59981,                0.35256,                 1.4429,                   1.54,                 1.4405,               0.000911,               0.000911,               0.000911
                     13,                 1.1416,                 1.0152,                 1.1771,                0.66253,                0.63087,                0.65001,                 0.3806,                 1.4165,                 1.5278,                 1.3694,               0.000812,               0.000812,               0.000812
                     14,                 1.1138,                 1.0153,                 1.1699,                0.70191,                0.63214,                0.71168,                0.44521,                 1.3678,                 1.3325,                 1.3454,               0.000713,               0.000713,               0.000713
                     15,                 1.0966,                 1.0063,                 1.1595,                0.77245,                0.56376,                0.70938,                0.42044,                 1.3977,                 1.3692,                 1.3823,               0.000614,               0.000614,               0.000614
                     16,                 1.0957,                0.95301,                 1.1485,                0.74513,                0.71141,                0.77418,                0.46684,                 1.2894,                 1.1852,                 1.3029,               0.000515,               0.000515,               0.000515
                     17,                 1.0759,                   0.94,                 1.1388,                0.80292,                0.69128,                0.79934,                0.49106,                 1.2969,                 1.1477,                 1.3031,               0.000416,               0.000416,               0.000416
                     18,                 1.0812,                0.85948,                 1.1306,                0.78551,                0.73738,                 0.8002,                0.50354,                 1.2557,                 1.1102,                 1.2793,               0.000317,               0.000317,               0.000317
                     19,                 1.0002,                 0.8158,                  1.096,                0.77216,                0.68236,                0.79635,                0.50913,                 1.2301,                 1.0824,                 1.2596,               0.000218,               0.000218,               0.000218
                     20,                 0.9966,                0.80063,                 1.1086,                0.74269,                0.73614,                0.80052,                0.51635,                 1.2145,                  1.078,                 1.2427,               0.000119,               0.000119,               0.000119
