                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.059,                0.90869,                 1.1661,                0.89472,                0.80176,                 0.9155,                0.63918,                 1.0432,                0.77075,                 1.1283,                0.00034,                0.00034,                0.00034
                      2,                 1.0167,                0.84674,                 1.1693,                0.83914,                0.76278,                0.87272,                0.60399,                 1.0135,                0.88595,                 1.1402,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.0664,                 0.9282,                  1.206,                0.70832,                0.74455,                0.78175,                0.53196,                 1.1135,                 1.0381,                 1.2096,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.1206,                0.97809,                 1.2222,                 0.7313,                 0.7217,                 0.7781,                0.48431,                 1.2592,                 1.1269,                 1.3035,              0.0012091,              0.0012091,              0.0012091
                      5,                  1.152,                0.99523,                 1.2227,                0.84259,                0.75746,                 0.8703,                0.57335,                 1.1279,                0.90973,                 1.2036,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.1129,                 1.0086,                 1.2289,                0.80204,                0.70712,                0.80152,                0.54137,                 1.1658,                 1.0486,                  1.217,               0.001505,               0.001505,               0.001505
                      7,                 1.1061,                 1.0119,                 1.2557,                0.74864,                0.79245,                0.85451,                0.57962,                 1.1342,                0.99059,                 1.2093,               0.001406,               0.001406,               0.001406
                      8,                 1.1497,                 1.0173,                 1.2282,                 0.7533,                0.64815,                0.73777,                0.46591,                 1.2937,                  1.275,                 1.3167,               0.001307,               0.001307,               0.001307
                      9,                 1.1914,                 1.0379,                 1.2641,                 0.7682,                0.72642,                0.80801,                0.54511,                 1.1317,                 1.0131,                  1.185,               0.001208,               0.001208,               0.001208
                     10,                 1.1351,                 0.9842,                 1.2609,                0.83331,                0.78302,                0.87043,                0.61343,                 1.0887,                 1.0017,                 1.1459,               0.001109,               0.001109,               0.001109
                     11,                 1.0829,                0.96355,                 1.2235,                0.83429,                0.83122,                0.89686,                 0.6211,                 1.0915,                0.86645,                 1.1357,                0.00101,                0.00101,                0.00101
                     12,                 1.0437,                0.90438,                 1.1889,                0.78231,                0.83064,                0.87858,                0.60982,                 1.0276,                0.99762,                 1.1203,               0.000911,               0.000911,               0.000911
                     13,                 1.0035,                0.84415,                   1.15,                0.80446,                0.75943,                0.86601,                0.62091,                 1.0234,                0.96013,                 1.1213,               0.000812,               0.000812,               0.000812
                     14,                 1.0044,                 0.8391,                 1.1704,                0.87944,                0.83962,                0.93309,                0.66688,                 1.0087,                0.76117,                 1.1129,               0.000713,               0.000713,               0.000713
                     15,                0.96822,                0.79126,                  1.135,                0.87405,                0.88383,                 0.9438,                0.68696,                0.96913,                 0.7159,                 1.0996,               0.000614,               0.000614,               0.000614
                     16,                0.93695,                0.73623,                 1.1124,                0.87287,                0.85849,                0.92996,                0.68694,                0.94167,                0.70899,                 1.0837,               0.000515,               0.000515,               0.000515
                     17,                0.91872,                0.73165,                 1.1105,                0.91534,                0.91804,                0.96176,                0.72966,                0.86319,                0.62173,                 1.0373,               0.000416,               0.000416,               0.000416
                     18,                0.90765,                0.68831,                 1.0916,                0.92298,                0.89623,                0.96954,                0.73268,                0.87613,                0.59229,                 1.0415,               0.000317,               0.000317,               0.000317
                     19,                0.90453,                0.69915,                 1.0892,                0.91089,                0.91614,                0.97395,                0.74384,                0.85408,                  0.578,                 1.0218,               0.000218,               0.000218,               0.000218
                     20,                0.86826,                0.65234,                 1.0743,                0.92537,                0.92453,                0.97717,                 0.7514,                0.82966,                0.55491,                 1.0023,               0.000119,               0.000119,               0.000119
