                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3218,                 1.4173,                 1.3063,                0.70034,                0.65101,                0.71044,                0.42974,                 1.3033,                 1.4138,                 1.2796,                0.00022,                0.00022,                0.00022
                      2,                  1.293,                  1.376,                 1.3045,                0.74976,                0.63758,                0.71393,                0.40906,                 1.4275,                 1.4523,                 1.3703,             0.00043723,             0.00043723,             0.00043723
                      3,                 1.3885,                 1.4033,                 1.3076,                0.63491,                0.60693,                0.63935,                0.36607,                 1.4465,                 1.6693,                 1.4201,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.3083,                 1.4021,                 1.3125,                0.66351,                0.44295,                0.50968,                0.30756,                  1.525,                 1.8874,                 1.5601,             0.00080041,             0.00080041,             0.00080041
                      5,                 1.3965,                 1.4367,                 1.3352,                0.65838,                0.36913,                0.38427,                0.22776,                 1.5669,                 2.2735,                 1.5408,             0.00094636,             0.00094636,             0.00094636
                      6,                 1.2831,                 1.3889,                 1.3099,                0.75815,                0.42079,                0.52582,                0.29659,                 1.5198,                 2.0635,                 1.4978,              0.0010685,              0.0010685,              0.0010685
                      7,                  1.333,                 1.3366,                 1.3179,                0.55347,                0.58389,                0.58908,                0.33114,                 1.5759,                 1.6369,                 1.4912,               0.001167,               0.001167,               0.001167
                      8,                 1.3421,                    1.4,                  1.322,                0.68243,                0.48322,                0.60606,                0.34705,                 1.4814,                 1.6026,                 1.4595,              0.0012416,              0.0012416,              0.0012416
                      9,                 1.3087,                 1.2517,                 1.2716,                0.70958,                 0.4698,                0.54767,                0.29454,                 1.5402,                 1.7242,                 1.5035,               0.001208,               0.001208,               0.001208
                     10,                 1.2975,                 1.3412,                 1.2814,                0.65933,                0.42864,                0.50371,                0.27313,                 1.6534,                 1.7871,                   1.54,               0.001109,               0.001109,               0.001109
                     11,                 1.3532,                 1.4544,                 1.3539,                0.58223,                0.53691,                0.54881,                0.30067,                 1.6262,                  1.659,                 1.5259,                0.00101,                0.00101,                0.00101
                     12,                 1.2336,                 1.2835,                 1.2706,                0.61519,                0.47651,                0.53239,                0.26742,                 1.6655,                 1.8365,                 1.5994,               0.000911,               0.000911,               0.000911
                     13,                 1.2504,                 1.2241,                 1.2491,                0.67323,                0.55705,                0.60223,                0.31971,                 1.5636,                  1.831,                 1.5107,               0.000812,               0.000812,               0.000812
                     14,                 1.1979,                 1.2165,                 1.2262,                0.55587,                0.63758,                0.61382,                0.32043,                 1.5283,                 1.6777,                 1.4714,               0.000713,               0.000713,               0.000713
                     15,                 1.1754,                 1.1986,                 1.2108,                0.54445,                0.65772,                 0.6343,                0.34625,                 1.5194,                 1.6019,                 1.4651,               0.000614,               0.000614,               0.000614
                     16,                  1.178,                 1.1142,                 1.2061,                0.71626,                0.67785,                0.72467,                0.42298,                 1.4068,                 1.3865,                 1.3852,               0.000515,               0.000515,               0.000515
                     17,                 1.1524,                 1.1121,                 1.2018,                0.75529,                0.66289,                0.74359,                 0.4496,                 1.3655,                 1.2574,                 1.3552,               0.000416,               0.000416,               0.000416
                     18,                 1.0903,                 1.0068,                 1.1697,                0.73453,                0.69128,                0.73356,                0.44776,                 1.3795,                 1.3101,                 1.3708,               0.000317,               0.000317,               0.000317
                     19,                 1.0386,                0.98563,                   1.12,                  0.731,                0.67481,                0.72935,                0.44436,                 1.3703,                 1.3072,                 1.3605,               0.000218,               0.000218,               0.000218
                     20,                  1.058,                0.94573,                 1.1497,                0.75727,                0.67785,                 0.7275,                0.44656,                 1.3662,                 1.2727,                  1.354,               0.000119,               0.000119,               0.000119
