                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.337,                 1.1027,                 1.3239,                0.84267,                0.86321,                0.91758,                0.65297,                0.95574,                0.82539,                 1.0624,                0.00034,                0.00034,                0.00034
                      2,                 1.3094,                 1.0738,                 1.3068,                 0.8634,                0.85377,                0.92868,                0.68496,                0.93226,                0.72771,                 1.0468,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.3398,                 1.1312,                 1.3239,                0.81375,                0.76887,                0.85635,                0.58164,                 1.0871,                 1.2456,                 1.1445,             0.00095506,             0.00095506,             0.00095506
                      4,                  1.352,                 1.1724,                 1.3342,                0.76906,                 0.7217,                0.82086,                0.51786,                 1.1734,                 1.1107,                 1.2079,              0.0012091,              0.0012091,              0.0012091
                      5,                  1.322,                 1.1453,                  1.295,                0.78802,                0.69811,                0.79416,                0.51697,                  1.219,                  1.134,                 1.2383,              0.0014276,              0.0014276,              0.0014276
                      6,                  1.322,                 1.1325,                 1.3113,                0.71157,                0.69821,                0.71849,                0.45804,                 1.2338,                 1.3765,                 1.2684,               0.001505,               0.001505,               0.001505
                      7,                 1.3126,                 1.0923,                  1.303,                0.72396,                0.69811,                0.72708,                0.43919,                 1.3448,                 1.2803,                 1.3203,               0.001406,               0.001406,               0.001406
                      8,                  1.315,                 1.1098,                 1.2941,                0.70579,                0.68868,                0.75063,                0.47087,                 1.2156,                 1.1331,                 1.2601,               0.001307,               0.001307,               0.001307
                      9,                 1.3014,                 1.1405,                 1.2928,                0.68244,                0.68868,                0.72218,                 0.4677,                 1.2582,                 1.2313,                 1.2623,               0.001208,               0.001208,               0.001208
                     10,                  1.289,                 1.1043,                 1.3027,                  0.742,                0.65115,                 0.7491,                0.45354,                 1.3253,                 1.2875,                 1.3478,               0.001109,               0.001109,               0.001109
                     11,                 1.2415,                 1.1105,                 1.2578,                0.80593,                0.65094,                0.75835,                0.50122,                 1.1863,                 1.1242,                 1.2413,                0.00101,                0.00101,                0.00101
                     12,                 1.1932,                 1.0152,                 1.2315,                0.72258,                0.76174,                0.80592,                0.51154,                 1.1965,                 1.1799,                 1.2323,               0.000911,               0.000911,               0.000911
                     13,                  1.174,                0.94533,                   1.21,                0.76632,                0.72701,                0.80398,                0.52363,                 1.2297,                 1.1193,                 1.2645,               0.000812,               0.000812,               0.000812
                     14,                 1.1371,                0.89692,                 1.1918,                0.78214,                0.72642,                0.83683,                0.55524,                 1.1701,                0.98549,                 1.2122,               0.000713,               0.000713,               0.000713
                     15,                 1.1282,                0.85661,                 1.1921,                0.76458,                0.78128,                0.84414,                0.56488,                 1.1065,                0.95932,                 1.1842,               0.000614,               0.000614,               0.000614
                     16,                  1.059,                 0.8204,                 1.1436,                0.77957,                0.76887,                 0.8363,                0.55341,                 1.1261,                0.92019,                 1.1796,               0.000515,               0.000515,               0.000515
                     17,                 1.0449,                0.77497,                 1.1301,                0.75435,                0.79667,                0.82881,                0.54801,                 1.1327,                0.88883,                 1.1969,               0.000416,               0.000416,               0.000416
                     18,                 1.0177,                0.77246,                 1.1169,                0.78706,                0.79717,                0.85398,                0.58299,                 1.0719,                  0.864,                 1.1681,               0.000317,               0.000317,               0.000317
                     19,                 1.0103,                0.76176,                 1.1142,                 0.7893,                0.79245,                0.85356,                0.59183,                 1.0532,                0.84719,                  1.154,               0.000218,               0.000218,               0.000218
                     20,                0.98705,                0.72762,                 1.1005,                0.81251,                0.76887,                 0.8622,                0.59569,                 1.0589,                0.84118,                 1.1548,               0.000119,               0.000119,               0.000119
