                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2701,                 1.0756,                 1.3104,                0.78707,                0.76716,                0.84737,                0.58248,                 1.0925,                0.93543,                 1.1631,                0.00034,                0.00034,                0.00034
                      2,                 1.2628,                 1.0947,                   1.26,                0.83276,                0.67453,                0.79075,                0.51664,                 1.1696,                  1.249,                 1.1768,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.2175,                 1.1063,                 1.2594,                0.72691,                0.68868,                0.74037,                0.47113,                 1.2528,                 1.2305,                 1.2565,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.3449,                 1.1859,                 1.3109,                0.71608,                0.64623,                0.72406,                0.46046,                 1.2762,                 1.2411,                 1.2947,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.2746,                 1.1918,                 1.3092,                0.57608,                0.66038,                0.65074,                0.38299,                 1.3835,                 1.4963,                 1.3901,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.3281,                  1.187,                 1.3192,                0.66568,                0.61321,                0.70007,                0.42394,                 1.3775,                 1.6977,                 1.3523,               0.001505,               0.001505,               0.001505
                      7,                 1.2763,                  1.201,                  1.309,                0.67107,                0.60377,                 0.6761,                0.40719,                 1.3825,                 1.3883,                 1.3808,               0.001406,               0.001406,               0.001406
                      8,                 1.2796,                 1.1466,                  1.314,                 0.7694,                0.65566,                0.73996,                0.45035,                 1.2705,                 1.2984,                 1.3326,               0.001307,               0.001307,               0.001307
                      9,                 1.2669,                 1.1349,                 1.3102,                0.71211,                0.71226,                0.73398,                0.45438,                 1.2958,                 1.2066,                 1.3267,               0.001208,               0.001208,               0.001208
                     10,                 1.2576,                 1.1152,                 1.2848,                0.72512,                0.73416,                0.77052,                0.45459,                 1.3291,                 1.1888,                  1.356,               0.001109,               0.001109,               0.001109
                     11,                 1.1968,                 1.1286,                 1.2417,                0.68349,                0.58019,                0.67589,                0.43694,                 1.2667,                 1.3646,                 1.3203,                0.00101,                0.00101,                0.00101
                     12,                 1.1742,                 1.0507,                  1.234,                0.71137,                0.71698,                 0.7241,                0.44143,                 1.3016,                 1.2818,                 1.3444,               0.000911,               0.000911,               0.000911
                     13,                 1.0925,                0.99464,                 1.2003,                0.75606,                0.64326,                0.74321,                0.45894,                 1.2797,                 1.1676,                 1.3189,               0.000812,               0.000812,               0.000812
                     14,                 1.0881,                0.90751,                 1.1815,                0.80097,                0.62264,                0.74834,                0.44942,                 1.3216,                 1.2268,                 1.3712,               0.000713,               0.000713,               0.000713
                     15,                 1.0855,                0.88313,                 1.1718,                0.71379,                0.67053,                0.73405,                0.45122,                 1.2794,                 1.2104,                 1.2924,               0.000614,               0.000614,               0.000614
                     16,                  1.026,                0.85052,                 1.1485,                0.69562,                 0.7217,                0.79233,                0.50856,                 1.2175,                 1.0504,                 1.2539,               0.000515,               0.000515,               0.000515
                     17,                 1.0182,                0.81433,                 1.1191,                0.76902,                0.70755,                0.80188,                0.50955,                 1.2172,                 1.0388,                 1.2601,               0.000416,               0.000416,               0.000416
                     18,                 1.0122,                0.79931,                 1.1316,                0.82235,                0.73113,                0.80926,                0.52126,                 1.1916,                 1.0446,                 1.2261,               0.000317,               0.000317,               0.000317
                     19,                 0.9788,                0.73918,                 1.0964,                0.84207,                0.71226,                0.82141,                0.54343,                 1.1389,                0.99565,                 1.2015,               0.000218,               0.000218,               0.000218
                     20,                0.96679,                0.71802,                 1.0839,                 0.8465,                0.71698,                0.83174,                0.55633,                 1.1211,                0.94495,                 1.1974,               0.000119,               0.000119,               0.000119
