                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3532,                 1.2812,                 1.3324,                0.77466,                0.67785,                0.78714,                0.49374,                 1.2708,                 1.1584,                 1.2711,                0.00022,                0.00022,                0.00022
                      2,                 1.3436,                 1.3138,                 1.3689,                0.75839,                0.65772,                0.75366,                0.48395,                 1.2061,                 1.2692,                 1.2346,             0.00043723,             0.00043723,             0.00043723
                      3,                 1.3139,                 1.3185,                 1.3495,                0.80001,                 0.5906,                0.73831,                0.43928,                 1.3311,                 1.2923,                 1.3276,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.3413,                 1.2679,                 1.3436,                0.76767,                0.63758,                0.73407,                0.44715,                 1.3319,                 1.3034,                 1.3035,             0.00080041,             0.00080041,             0.00080041
                      5,                 1.3233,                 1.2627,                 1.3338,                0.66449,                0.62475,                0.67634,                0.38932,                  1.428,                 1.4066,                 1.3315,             0.00094636,             0.00094636,             0.00094636
                      6,                 1.3105,                 1.2429,                  1.293,                0.64974,                0.65101,                0.70746,                0.40916,                 1.4025,                 1.3394,                 1.3791,              0.0010685,              0.0010685,              0.0010685
                      7,                 1.3332,                 1.2468,                 1.3105,                 0.7935,                0.65101,                0.72615,                0.42374,                 1.4311,                 1.3411,                 1.4178,               0.001167,               0.001167,               0.001167
                      8,                 1.3268,                 1.2217,                 1.3471,                0.69555,                0.52349,                0.60403,                0.35305,                 1.4549,                 1.5056,                 1.4227,              0.0012416,              0.0012416,              0.0012416
                      9,                 1.3597,                 1.2572,                 1.3413,                0.63785,                0.54375,                0.55635,                0.32818,                 1.4504,                 1.6001,                 1.3761,               0.001208,               0.001208,               0.001208
                     10,                 1.3327,                 1.2475,                 1.3126,                0.74975,                0.58389,                0.65927,                0.40365,                 1.3502,                 1.4458,                 1.3492,               0.001109,               0.001109,               0.001109
                     11,                  1.256,                  1.271,                 1.2787,                 0.7176,                0.61397,                 0.6601,                0.37886,                 1.3738,                  1.433,                 1.3723,                0.00101,                0.00101,                0.00101
                     12,                 1.1663,                 1.1559,                 1.2241,                0.81099,                0.57595,                0.71393,                0.41166,                 1.4542,                 1.4121,                 1.4114,               0.000911,               0.000911,               0.000911
                     13,                 1.1715,                  1.096,                 1.2353,                0.76237,                0.63758,                 0.7374,                0.44161,                 1.4078,                 1.3541,                 1.3624,               0.000812,               0.000812,               0.000812
                     14,                 1.1663,                  1.014,                 1.2386,                0.77123,                0.61088,                0.73156,                0.45258,                 1.3392,                 1.2833,                 1.3118,               0.000713,               0.000713,               0.000713
                     15,                 1.1176,                0.98823,                  1.202,                0.77385,                0.65101,                0.75631,                0.45911,                 1.3598,                 1.2373,                 1.3166,               0.000614,               0.000614,               0.000614
                     16,                 1.0976,                0.99175,                  1.176,                0.81654,                0.68703,                0.78856,                0.47659,                 1.3157,                 1.1816,                 1.2739,               0.000515,               0.000515,               0.000515
                     17,                 1.0669,                0.93526,                 1.1744,                 0.9298,                0.61074,                0.79394,                0.48904,                 1.3149,                 1.1529,                 1.2799,               0.000416,               0.000416,               0.000416
                     18,                 1.0753,                0.92749,                 1.1524,                0.91193,                0.62549,                0.78426,                0.48748,                 1.3047,                 1.1697,                 1.2649,               0.000317,               0.000317,               0.000317
                     19,                   1.04,                0.86511,                 1.1375,                0.95727,                 0.6015,                0.78246,                0.49393,                 1.2749,                 1.1672,                 1.2519,               0.000218,               0.000218,               0.000218
                     20,                 1.0176,                0.87517,                 1.1547,                0.75519,                0.72483,                0.79311,                0.50226,                 1.2704,                 1.1251,                 1.2505,               0.000119,               0.000119,               0.000119
