                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3469,                 1.3435,                  1.309,                0.74243,                0.70283,                0.78842,                0.47159,                 1.3159,                 1.2501,                 1.3153,                0.00034,                0.00034,                0.00034
                      2,                 1.3442,                 1.3079,                 1.3146,                0.68812,                0.57547,                0.66125,                0.39467,                 1.3506,                 1.4655,                 1.3363,             0.00066535,             0.00066535,             0.00066535
                      3,                  1.405,                 1.4048,                 1.3841,                0.64532,                0.57547,                0.64709,                0.38255,                 1.4086,                 1.4712,                 1.3866,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.4331,                 1.4371,                 1.3885,                0.66873,                0.56132,                0.60618,                0.35478,                 1.4247,                 1.5915,                  1.433,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.4024,                 1.4325,                 1.3675,                0.58144,                0.56604,                0.56257,                0.30718,                 1.5261,                 1.6616,                 1.5247,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.3906,                 1.3942,                 1.3709,                0.67828,                0.50943,                 0.5833,                 0.3298,                 1.4622,                 1.6479,                 1.4318,               0.001505,               0.001505,               0.001505
                      7,                  1.367,                 1.3401,                 1.3598,                0.59625,                0.51548,                0.51185,                0.26779,                 1.5562,                 1.7959,                 1.5499,               0.001406,               0.001406,               0.001406
                      8,                 1.3764,                  1.316,                 1.3568,                0.72242,                0.56604,                0.63091,                0.35907,                 1.4539,                 1.6014,                 1.5095,               0.001307,               0.001307,               0.001307
                      9,                 1.3679,                 1.3391,                 1.3634,                0.61642,                 0.4624,                0.53994,                0.29688,                 1.5508,                  1.798,                 1.5192,               0.001208,               0.001208,               0.001208
                     10,                 1.3616,                 1.3112,                 1.3681,                0.71173,                0.54737,                0.66196,                0.36694,                 1.4719,                 1.8657,                 1.4591,               0.001109,               0.001109,               0.001109
                     11,                 1.3437,                 1.4295,                 1.3472,                0.71467,                0.51887,                0.61904,                 0.3589,                 1.5249,                 1.6491,                 1.4608,                0.00101,                0.00101,                0.00101
                     12,                 1.3264,                 1.3358,                 1.3303,                0.69021,                0.54717,                0.60633,                 0.3476,                 1.4303,                 1.7237,                   1.43,               0.000911,               0.000911,               0.000911
                     13,                 1.2573,                  1.192,                 1.2756,                0.61821,                0.58019,                0.59312,                0.35168,                 1.4065,                 1.5608,                 1.4524,               0.000812,               0.000812,               0.000812
                     14,                   1.22,                 1.1144,                 1.2771,                0.71721,                0.64623,                0.68386,                0.39311,                 1.4175,                 1.3463,                 1.4251,               0.000713,               0.000713,               0.000713
                     15,                 1.1806,                 1.0683,                 1.2334,                0.77886,                0.61321,                0.70576,                0.41858,                 1.3169,                 1.2576,                 1.3677,               0.000614,               0.000614,               0.000614
                     16,                 1.1679,                 1.0451,                 1.2407,                0.76807,                0.62486,                0.70717,                0.43366,                 1.3079,                 1.2973,                 1.3464,               0.000515,               0.000515,               0.000515
                     17,                 1.1252,                 0.9723,                 1.2007,                0.80261,                0.63208,                0.72078,                0.43542,                 1.3035,                 1.2545,                 1.3472,               0.000416,               0.000416,               0.000416
                     18,                 1.1105,                0.96883,                 1.1986,                 0.7751,                0.66038,                0.74221,                0.45413,                 1.2836,                 1.1986,                 1.3229,               0.000317,               0.000317,               0.000317
                     19,                 1.0942,                0.96312,                 1.1868,                 0.7314,                0.68076,                0.74487,                0.46077,                 1.2837,                  1.176,                 1.3197,               0.000218,               0.000218,               0.000218
                     20,                 1.0646,                0.92948,                 1.1654,                 0.7272,                0.69158,                0.75088,                0.47081,                 1.2765,                 1.1636,                 1.3142,               0.000119,               0.000119,               0.000119
