                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.1544,                0.93756,                 1.2199,                0.86248,                0.80402,                0.90656,                 0.6335,                 1.0363,                0.75858,                 1.1333,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.1601,                0.95561,                 1.2479,                 0.8401,                0.80525,                0.89723,                0.63393,                 1.0495,                 0.7689,                 1.1523,              0.0014258,              0.0014258,              0.0014258
                     31,                   1.17,                 0.9438,                 1.2412,                0.85294,                0.79421,                0.89437,                0.63478,                 1.0095,                0.75641,                 1.1323,               0.001406,               0.001406,               0.001406
                     32,                 1.1307,                0.91075,                 1.2114,                0.87965,                0.71357,                0.85122,                0.57673,                 1.1308,                 0.9525,                 1.1824,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.1429,                0.92744,                 1.2123,                0.88249,                0.82538,                0.91987,                0.65493,                 1.0078,                0.70057,                 1.1196,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.1464,                0.92761,                 1.2231,                  0.849,                0.83543,                0.91163,                0.64875,                 1.0102,                0.80529,                 1.1081,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.1089,                0.89677,                 1.2025,                0.86875,                0.77334,                0.89445,                0.62435,                 1.0572,                0.77819,                 1.1539,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.1028,                0.89369,                 1.2115,                0.85687,                0.83482,                0.91999,                0.65272,                 1.0224,                  0.723,                 1.1215,               0.001307,               0.001307,               0.001307
                     37,                 1.1006,                 0.8725,                 1.1962,                0.88977,                 0.8304,                 0.9292,                0.65874,                0.99532,                0.71417,                 1.1099,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.1114,                0.86377,                 1.2031,                0.85913,                0.85812,                0.91943,                0.65836,                0.97635,                0.73885,                 1.1081,              0.0012674,              0.0012674,              0.0012674
                     39,                  1.082,                0.84257,                 1.1944,                0.86655,                0.84839,                0.92841,                0.66555,                0.98491,                0.70076,                 1.1197,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.0764,                0.85633,                 1.1902,                0.88448,                0.87437,                 0.9464,                0.67988,                0.97846,                0.67065,                 1.1026,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.0833,                 0.8286,                 1.1945,                0.86945,                0.85338,                0.93568,                0.68441,                0.95336,                0.65314,                 1.1028,               0.001208,               0.001208,               0.001208
                     42,                  1.068,                0.80834,                  1.181,                0.89155,                0.87312,                0.94593,                0.69141,                0.92523,                0.62609,                  1.073,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.0878,                  0.813,                 1.1813,                0.88141,                0.84035,                0.92738,                0.67262,                0.97381,                 0.6692,                 1.0994,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.0567,                0.81556,                 1.1664,                0.88711,                0.85804,                0.93619,                0.68276,                0.95256,                0.64019,                 1.0773,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.0455,                0.77999,                  1.165,                0.89037,                0.85705,                0.94915,                 0.6982,                0.94841,                0.61718,                 1.0784,              0.0011288,              0.0011288,              0.0011288
                     46,                  1.043,                 0.7797,                 1.1622,                 0.9016,                0.85427,                0.94278,                0.69472,                0.94434,                0.61991,                 1.0801,               0.001109,               0.001109,               0.001109
                     47,                 1.0452,                0.78691,                 1.1604,                0.88779,                0.87563,                0.94576,                0.70408,                0.91825,                0.61955,                 1.0663,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.0176,                0.77622,                 1.1516,                0.90255,                0.86558,                0.95367,                0.71781,                0.89715,                0.59041,                 1.0658,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.0007,                0.73752,                 1.1374,                0.91163,                0.86836,                0.95336,                0.71431,                0.89401,                 0.6148,                 1.0537,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.0155,                0.73076,                 1.1362,                 0.9102,                0.87186,                0.95644,                0.70711,                0.92612,                0.67001,                 1.0508,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.0009,                0.74395,                 1.1411,                0.89401,                0.89012,                0.95504,                0.71643,                0.88742,                0.59594,                 1.0532,                0.00101,                0.00101,                0.00101
                     52,                0.99923,                0.73899,                 1.1365,                0.91171,                0.88217,                0.96459,                0.73182,                0.88361,                0.56015,                 1.0443,              0.0009902,              0.0009902,              0.0009902
                     53,                0.99579,                 0.7371,                 1.1277,                0.92323,                0.89141,                0.96438,                0.73367,                0.86756,                0.55747,                 1.0345,              0.0009704,              0.0009704,              0.0009704
                     54,                0.99988,                0.73357,                 1.1439,                0.91486,                0.88568,                0.96038,                0.72048,                0.87754,                0.55793,                 1.0301,              0.0009506,              0.0009506,              0.0009506
                     55,                0.98506,                0.72735,                 1.1368,                0.91763,                 0.8907,                0.96545,                0.73288,                0.86915,                0.54685,                 1.0382,              0.0009308,              0.0009308,              0.0009308
                     56,                0.97642,                0.71649,                 1.1291,                0.91664,                0.89196,                0.96476,                0.74025,                0.84675,                0.54614,                 1.0271,               0.000911,               0.000911,               0.000911
                     57,                0.98435,                 0.7257,                 1.1277,                0.93175,                0.91834,                 0.9733,                0.74775,                0.84257,                0.52477,                 1.0244,              0.0008912,              0.0008912,              0.0008912
                     58,                0.95698,                0.70289,                 1.1153,                0.91244,                0.91644,                0.97036,                0.74321,                0.83467,                0.52268,                 1.0139,              0.0008714,              0.0008714,              0.0008714
                     59,                0.96325,                0.68969,                 1.1114,                0.89328,                0.92538,                0.97003,                0.75399,                0.81234,                0.53672,                 1.0041,              0.0008516,              0.0008516,              0.0008516
                     60,                0.93673,                0.68613,                 1.0968,                0.93935,                0.89506,                0.97259,                0.74624,                0.82002,                0.50933,                 1.0038,              0.0008318,              0.0008318,              0.0008318
                     61,                0.94223,                0.67433,                 1.1088,                 0.9376,                0.91332,                0.97069,                0.74595,                0.83379,                0.54639,                  1.011,               0.000812,               0.000812,               0.000812
                     62,                0.94558,                0.67369,                 1.1009,                0.93476,                0.90201,                0.97291,                0.75006,                0.82553,                0.50453,                 1.0088,              0.0007922,              0.0007922,              0.0007922
                     63,                0.93024,                0.67247,                 1.1065,                0.92785,                0.92082,                 0.9753,                0.76538,                0.80521,                0.49321,                0.99535,              0.0007724,              0.0007724,              0.0007724
                     64,                0.93742,                0.67552,                 1.0971,                0.92871,                0.93288,                 0.9732,                0.76096,                0.80773,                0.49565,                 1.0063,              0.0007526,              0.0007526,              0.0007526
                     65,                0.93149,                0.65178,                 1.1012,                0.93797,                0.91834,                0.97951,                0.76922,                0.79311,                0.47358,                0.98879,              0.0007328,              0.0007328,              0.0007328
                     66,                0.92407,                0.65045,                 1.1001,                 0.9465,                0.93356,                 0.9796,                0.77373,                0.78733,                0.46792,                0.98986,               0.000713,               0.000713,               0.000713
                     67,                 0.9013,                0.64024,                 1.0907,                0.92438,                 0.9309,                0.97812,                 0.7727,                0.79585,                0.47716,                0.99187,              0.0006932,              0.0006932,              0.0006932
                     68,                0.91092,                0.65096,                 1.0886,                0.93883,                0.92588,                0.97929,                0.77097,                0.77788,                0.46566,                0.98567,              0.0006734,              0.0006734,              0.0006734
                     69,                0.92019,                 0.6505,                 1.0969,                0.93939,                0.93462,                 0.9809,                0.78051,                0.76912,                0.45933,                0.97648,              0.0006536,              0.0006536,              0.0006536
                     70,                0.91395,                0.64606,                 1.0924,                0.93844,                0.93847,                0.98247,                0.78389,                0.75509,                0.45215,                0.97323,              0.0006338,              0.0006338,              0.0006338
                     71,                0.88567,                0.61062,                 1.0727,                0.94558,                0.94598,                0.98405,                0.79523,                0.73184,                0.43694,                0.96173,               0.000614,               0.000614,               0.000614
                     72,                0.89582,                0.62732,                 1.0891,                 0.9484,                0.94598,                0.98253,                0.78514,                0.75038,                0.44651,                0.96615,              0.0005942,              0.0005942,              0.0005942
                     73,                0.89272,                0.62891,                 1.0738,                0.94229,                0.94849,                0.98549,                0.79501,                0.73227,                0.43074,                0.95676,              0.0005744,              0.0005744,              0.0005744
                     74,                0.86376,                0.61328,                  1.068,                0.93649,                0.92965,                0.97954,                0.78283,                0.75231,                0.48403,                0.96574,              0.0005546,              0.0005546,              0.0005546
                     75,                0.85099,                0.60036,                 1.0578,                0.94021,                0.95729,                 0.9848,                0.79124,                0.74392,                  0.436,                0.96147,              0.0005348,              0.0005348,              0.0005348
                     76,                0.86589,                0.60081,                 1.0613,                0.95535,                0.95226,                0.98488,                 0.7957,                0.74468,                0.42463,                0.95954,               0.000515,               0.000515,               0.000515
                     77,                0.85643,                0.60705,                 1.0592,                 0.9479,                0.96002,                0.98548,                0.80535,                0.71107,                0.41054,                0.94631,              0.0004952,              0.0004952,              0.0004952
                     78,                0.85623,                0.58794,                 1.0542,                0.94938,                0.96606,                0.98694,                0.79629,                0.71959,                0.41726,                 0.9484,              0.0004754,              0.0004754,              0.0004754
                     79,                0.85834,                0.59725,                 1.0597,                0.95164,                 0.9642,                0.98887,                 0.8129,                0.69297,                0.40664,                 0.9371,              0.0004556,              0.0004556,              0.0004556
                     80,                0.85003,                 0.5796,                 1.0554,                0.94541,                0.97487,                0.98848,                0.81038,                0.69986,                0.40023,                0.94018,              0.0004358,              0.0004358,              0.0004358
                     81,                0.82657,                0.56179,                 1.0504,                0.97089,                0.95226,                0.98984,                0.81112,                0.70163,                0.39207,                0.93864,               0.000416,               0.000416,               0.000416
                     82,                0.82933,                0.57545,                 1.0387,                0.95025,                 0.9599,                0.98721,                0.80843,                0.68943,                0.40962,                0.93588,              0.0003962,              0.0003962,              0.0003962
                     83,                0.83432,                0.57344,                 1.0386,                0.95101,                0.97555,                 0.9882,                0.81421,                0.68175,                0.40409,                0.93402,              0.0003764,              0.0003764,              0.0003764
                     84,                0.82251,                0.56159,                 1.0346,                0.96328,                 0.9556,                0.98896,                0.82183,                 0.6887,                0.39203,                0.93131,              0.0003566,              0.0003566,              0.0003566
                     85,                0.80854,                0.55496,                 1.0357,                0.95129,                0.96357,                0.98884,                0.81405,                0.68482,                0.38744,                 0.9293,              0.0003368,              0.0003368,              0.0003368
                     86,                0.81874,                0.55231,                 1.0495,                0.95403,                0.96461,                0.99009,                0.82275,                0.67476,                0.37963,                0.92594,               0.000317,               0.000317,               0.000317
                     87,                0.79806,                0.54392,                 1.0283,                0.95478,                0.98141,                  0.991,                0.83213,                0.65519,                0.36682,                0.91714,              0.0002972,              0.0002972,              0.0002972
                     88,                0.80068,                0.54796,                 1.0258,                0.97198,                0.95871,                0.99082,                0.83181,                0.64755,                0.36017,                0.91407,              0.0002774,              0.0002774,              0.0002774
                     89,                 0.8016,                0.54169,                 1.0269,                 0.9664,                0.97613,                0.99117,                 0.8331,                0.64832,                0.36179,                0.91661,              0.0002576,              0.0002576,              0.0002576
                     90,                0.79168,                0.53579,                 1.0224,                0.96498,                0.96931,                0.99044,                0.82863,                0.65074,                0.36856,                0.91435,              0.0002378,              0.0002378,              0.0002378
                     91,                0.71374,                0.45111,                0.96568,                0.96521,                0.97582,                0.99106,                0.82422,                 0.6551,                0.37701,                0.92118,               0.000218,               0.000218,               0.000218
                     92,                 0.6899,                 0.4287,                0.95573,                0.96717,                0.97613,                0.99196,                0.82992,                0.64508,                0.36649,                0.92064,              0.0001982,              0.0001982,              0.0001982
                     93,                0.68058,                 0.4351,                0.95426,                0.97255,                0.97904,                 0.9923,                0.83225,                0.63417,                0.35758,                0.91106,              0.0001784,              0.0001784,              0.0001784
                     94,                0.66612,                0.41494,                0.94616,                0.97485,                0.97407,                0.99305,                0.83667,                0.63141,                0.35175,                0.91305,              0.0001586,              0.0001586,              0.0001586
                     95,                 0.6626,                0.41154,                 0.9442,                0.97495,                0.97805,                0.99276,                0.83662,                0.62374,                0.34848,                0.90879,              0.0001388,              0.0001388,              0.0001388
                     96,                0.65779,                0.40423,                0.93835,                0.97742,                0.97868,                0.99273,                0.84568,                0.61189,                0.34594,                0.90327,               0.000119,               0.000119,               0.000119
                     97,                0.64597,                0.38865,                0.93025,                0.97331,                0.98241,                0.99277,                0.84667,                0.60849,                0.33811,                0.90324,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.64703,                0.38565,                0.93025,                0.98002,                0.98367,                0.99324,                0.84484,                0.60297,                0.33452,                0.90151,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.63899,                0.38804,                0.93728,                0.97644,                0.98907,                0.99369,                0.85059,                 0.5939,                0.33089,                0.89812,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                0.63175,                0.38532,                0.93338,                0.98003,                0.98632,                0.99381,                 0.8502,                0.59807,                0.33191,                0.89807,               3.98e-05,               3.98e-05,               3.98e-05
