                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2438,                0.97808,                 1.3045,                0.87942,                0.86321,                0.92842,                0.67343,                0.93698,                0.73448,                 1.0749,                0.00034,                0.00034,                0.00034
                      2,                 1.2339,                 1.0379,                 1.2713,                0.77453,                0.87736,                0.90995,                0.63602,                 1.0256,                0.82182,                 1.1133,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.2291,                0.98525,                 1.2777,                0.80073,                 0.7783,                0.84918,                0.54788,                 1.1888,                 1.0815,                 1.2359,             0.00095506,             0.00095506,             0.00095506
                      4,                  1.248,                 1.1063,                 1.3055,                0.86216,                0.66981,                0.84422,                0.54765,                 1.1746,                0.99055,                 1.2335,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.2871,                  1.078,                 1.2852,                0.72003,                0.74528,                 0.7877,                0.51537,                 1.1337,                 1.2405,                    1.2,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.2462,                  1.069,                 1.2757,                0.75621,                0.65842,                 0.7602,                0.51898,                 1.1261,                 1.1672,                 1.2079,               0.001505,               0.001505,               0.001505
                      7,                 1.2767,                 1.0693,                 1.2806,                0.72354,                0.58019,                0.70911,                0.45314,                 1.2755,                  1.215,                 1.2829,               0.001406,               0.001406,               0.001406
                      8,                 1.2665,                 1.0955,                  1.282,                 0.7648,                0.65094,                0.77369,                0.51725,                  1.143,                 1.0537,                 1.2352,               0.001307,               0.001307,               0.001307
                      9,                 1.2371,                 1.0301,                 1.2674,                0.81697,                0.66038,                0.78726,                0.49055,                 1.2372,                 1.0515,                 1.2755,               0.001208,               0.001208,               0.001208
                     10,                 1.2482,                 1.0412,                 1.2888,                0.83309,                0.65094,                0.77303,                0.49232,                 1.2882,                 1.0933,                 1.2753,               0.001109,               0.001109,               0.001109
                     11,                 1.1497,                0.94786,                 1.2271,                0.69691,                0.61822,                0.68414,                0.45155,                  1.267,                 1.3851,                 1.3142,                0.00101,                0.00101,                0.00101
                     12,                 1.1504,                0.90109,                 1.2337,                0.80979,                0.70286,                0.81074,                0.53833,                 1.1763,                0.96631,                 1.2587,               0.000911,               0.000911,               0.000911
                     13,                 1.1049,                0.87223,                 1.2139,                0.82622,                0.71226,                0.84199,                0.54975,                 1.1848,                0.96248,                 1.2398,               0.000812,               0.000812,               0.000812
                     14,                 1.1094,                0.85326,                   1.19,                0.82011,                   0.75,                 0.8403,                0.54815,                 1.1927,                 0.9683,                 1.2329,               0.000713,               0.000713,               0.000713
                     15,                 1.0697,                0.84642,                 1.1772,                0.83397,                0.68868,                0.81767,                0.53837,                 1.2011,                 1.0012,                  1.239,               0.000614,               0.000614,               0.000614
                     16,                 1.0567,                0.78896,                 1.1578,                0.79478,                0.71226,                0.82324,                0.53789,                 1.1839,                 1.0253,                 1.2291,               0.000515,               0.000515,               0.000515
                     17,                 1.0359,                0.75227,                  1.145,                0.75536,                 0.7783,                0.84529,                 0.5803,                 1.1247,                0.89429,                 1.2187,               0.000416,               0.000416,               0.000416
                     18,                0.99826,                 0.7417,                 1.1402,                0.88234,                 0.6934,                0.85911,                 0.5897,                 1.1127,                  0.868,                 1.1913,               0.000317,               0.000317,               0.000317
                     19,                0.98944,                0.69381,                 1.1099,                0.83044,                0.73113,                0.85325,                 0.5949,                 1.1052,                0.86661,                 1.1893,               0.000218,               0.000218,               0.000218
                     20,                0.95208,                0.68401,                 1.0913,                0.79207,                0.77266,                 0.8524,                 0.6096,                 1.0792,                0.84535,                 1.1681,               0.000119,               0.000119,               0.000119
