                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.206,                0.98761,                  1.259,                0.91258,                0.79245,                   0.91,                0.65006,                 1.0291,                0.79551,                 1.1177,                0.00034,                0.00034,                0.00034
                      2,                  1.161,                0.95369,                 1.2031,                0.81843,                0.83019,                 0.8816,                0.59354,                 1.0727,                0.89128,                 1.1347,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.1383,                0.98494,                 1.2119,                0.73439,                0.70755,                0.79677,                0.51852,                 1.1956,                  1.029,                 1.2134,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.2553,                 1.0436,                 1.2527,                0.75443,                0.66981,                0.78703,                0.50733,                 1.2107,                 1.1594,                 1.2513,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.2337,                 1.0469,                 1.2465,                0.77237,                0.63679,                0.74794,                0.48122,                 1.2637,                 1.2408,                 1.2779,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.2335,                 1.0703,                 1.2478,                0.69772,                0.66414,                0.70716,                0.42044,                 1.3347,                 1.3184,                 1.3445,               0.001505,               0.001505,               0.001505
                      7,                 1.2296,                 1.0905,                 1.2686,                0.66407,                 0.5566,                0.65166,                0.40358,                 1.3386,                 1.4209,                 1.3615,               0.001406,               0.001406,               0.001406
                      8,                 1.2428,                 1.0383,                 1.2534,                0.72394,                0.58962,                0.67852,                0.40582,                 1.3531,                 1.3419,                 1.3724,               0.001307,               0.001307,               0.001307
                      9,                 1.2105,                 1.0549,                 1.2541,                0.61958,                0.65094,                0.67402,                0.42781,                 1.3301,                 1.3438,                 1.3311,               0.001208,               0.001208,               0.001208
                     10,                 1.2161,                 1.0316,                 1.2475,                0.68778,                0.73585,                0.75507,                0.46432,                 1.2851,                 1.1184,                 1.3076,               0.001109,               0.001109,               0.001109
                     11,                 1.1268,                 1.0749,                 1.1967,                0.79231,                0.60377,                0.72632,                0.48255,                 1.2235,                 1.2728,                 1.2646,                0.00101,                0.00101,                0.00101
                     12,                 1.1033,                0.94781,                 1.1733,                0.78674,                0.72642,                0.78112,                0.49928,                 1.2465,                  1.225,                 1.2936,               0.000911,               0.000911,               0.000911
                     13,                 1.0544,                0.93527,                 1.1758,                0.75963,                0.71226,                0.79537,                 0.5162,                 1.2193,                 1.0813,                 1.2785,               0.000812,               0.000812,               0.000812
                     14,                 1.0212,                0.83176,                  1.133,                0.81136,                0.70283,                0.81364,                0.51961,                 1.1976,                 1.1492,                  1.275,               0.000713,               0.000713,               0.000713
                     15,                 1.0113,                0.81309,                 1.1309,                0.78698,                0.73192,                0.82737,                0.53705,                 1.1711,                 1.0739,                 1.2431,               0.000614,               0.000614,               0.000614
                     16,                0.98119,                0.78108,                 1.1168,                0.88131,                0.67925,                0.82103,                0.54465,                 1.1565,                 1.0102,                 1.2161,               0.000515,               0.000515,               0.000515
                     17,                0.99369,                0.74225,                 1.1017,                 0.7936,                0.72545,                 0.8243,                 0.5378,                 1.1383,                0.97377,                 1.2107,               0.000416,               0.000416,               0.000416
                     18,                0.95166,                0.70728,                 1.0906,                0.79027,                0.73585,                0.82534,                0.55423,                 1.1307,                0.96433,                 1.2103,               0.000317,               0.000317,               0.000317
                     19,                0.94129,                0.67848,                 1.0653,                0.85327,                0.74059,                0.84604,                 0.5738,                 1.1085,                  0.921,                 1.1912,               0.000218,               0.000218,               0.000218
                     20,                0.91741,                0.65994,                 1.0514,                0.84199,                0.74528,                0.86338,                0.59041,                 1.1046,                0.89671,                 1.1795,               0.000119,               0.000119,               0.000119
