                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1647,                0.98286,                 1.2524,                0.82619,                0.78774,                0.89197,                0.60714,                 1.0689,                 0.8491,                 1.1558,                0.00034,                0.00034,                0.00034
                      2,                 1.1749,                 1.0024,                 1.2329,                 0.7737,                0.74528,                0.83005,                0.53944,                 1.1485,                0.96426,                  1.199,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.1836,                0.99318,                 1.2507,                0.65378,                   0.75,                0.75474,                0.46959,                 1.2635,                 1.3759,                   1.29,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.2265,                 1.0934,                 1.2861,                0.70994,                0.63679,                0.71147,                 0.4239,                 1.3427,                 1.3731,                 1.3628,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.2787,                  1.106,                 1.2664,                0.64147,                0.64151,                0.67429,                0.40923,                 1.3242,                 1.3788,                  1.338,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.2525,                 1.1111,                 1.2812,                0.76677,                0.65132,                0.73162,                0.45395,                 1.3351,                 1.2404,                 1.3417,               0.001505,               0.001505,               0.001505
                      7,                 1.2676,                 1.1221,                 1.2725,                0.71003,                0.60061,                0.64966,                0.37954,                 1.4315,                 1.4513,                 1.3999,               0.001406,               0.001406,               0.001406
                      8,                 1.2706,                   1.14,                 1.2877,                0.76193,                0.52358,                0.63088,                 0.3731,                 1.4148,                 1.5213,                  1.422,               0.001307,               0.001307,               0.001307
                      9,                 1.2579,                 1.0905,                 1.2894,                0.68441,                0.60849,                0.68221,                0.40637,                 1.3801,                 1.2884,                 1.3919,               0.001208,               0.001208,               0.001208
                     10,                 1.2353,                 1.0635,                 1.2951,                0.71933,                0.71327,                0.75291,                0.43571,                 1.4481,                 1.2655,                 1.4518,               0.001109,               0.001109,               0.001109
                     11,                 1.2101,                 1.0227,                 1.2678,                0.75028,                0.56604,                0.68874,                0.41778,                 1.3882,                 1.3189,                 1.4136,                0.00101,                0.00101,                0.00101
                     12,                 1.1776,                0.94885,                 1.2446,                0.63048,                0.66038,                0.68758,                0.42377,                 1.3377,                 1.4617,                 1.3651,               0.000911,               0.000911,               0.000911
                     13,                 1.1378,                0.92151,                  1.216,                0.69354,                0.65116,                0.68813,                0.41421,                 1.3614,                 1.4213,                 1.3769,               0.000812,               0.000812,               0.000812
                     14,                  1.102,                0.93495,                 1.2004,                0.73648,                0.65094,                0.75725,                 0.4572,                 1.3162,                 1.2016,                 1.3445,               0.000713,               0.000713,               0.000713
                     15,                 1.0806,                0.88247,                 1.1953,                0.70084,                0.68868,                0.74787,                0.46204,                 1.2665,                 1.1757,                  1.294,               0.000614,               0.000614,               0.000614
                     16,                  1.073,                0.83325,                 1.1628,                0.70676,                 0.6934,                0.74352,                0.47111,                 1.2481,                 1.1421,                  1.261,               0.000515,               0.000515,               0.000515
                     17,                 1.0551,                0.82146,                 1.1604,                0.74387,                0.68497,                0.77321,                0.51658,                  1.222,                 1.0864,                 1.2638,               0.000416,               0.000416,               0.000416
                     18,                 1.0221,                0.79716,                 1.1571,                0.75563,                0.65637,                0.78492,                 0.5057,                 1.2372,                 1.0676,                 1.2769,               0.000317,               0.000317,               0.000317
                     19,                0.97663,                0.73359,                 1.1144,                0.76628,                0.71226,                0.79921,                0.52081,                 1.1968,                 1.0346,                 1.2577,               0.000218,               0.000218,               0.000218
                     20,                0.97616,                0.71668,                 1.1195,                0.74489,                0.72998,                0.79651,                0.52923,                 1.1921,                 1.0201,                 1.2547,               0.000119,               0.000119,               0.000119
