                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2623,                 1.0438,                 1.2975,                0.82153,                0.75998,                0.87407,                 0.6228,                 1.0116,                0.97246,                 1.1032,                0.00034,                0.00034,                0.00034
                      2,                 1.2431,                 1.0106,                 1.2523,                0.85916,                0.80572,                0.86327,                0.58338,                 1.0731,                0.97055,                 1.1384,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.2232,                  1.048,                 1.2621,                0.71937,                0.68921,                0.75293,                0.49888,                 1.1995,                 1.3317,                 1.2081,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.3157,                 1.1045,                  1.291,                0.71656,                0.64394,                0.70875,                0.44839,                 1.1955,                 1.2691,                 1.2492,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.2724,                 1.1232,                 1.2927,                0.62767,                0.73158,                0.72789,                0.44686,                 1.2975,                 1.2117,                 1.3167,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.2705,                  1.099,                 1.2742,                0.68398,                0.68868,                0.69652,                0.40505,                 1.3711,                 1.4211,                 1.3931,               0.001505,               0.001505,               0.001505
                      7,                 1.2713,                 1.1474,                 1.2998,                0.65046,                0.54717,                0.62244,                0.35834,                 1.4232,                   1.53,                 1.4472,               0.001406,               0.001406,               0.001406
                      8,                 1.2565,                 1.0791,                 1.2681,                0.70558,                0.64623,                 0.7025,                0.43102,                 1.2681,                 1.4652,                 1.3067,               0.001307,               0.001307,               0.001307
                      9,                 1.2189,                 1.0995,                 1.2764,                0.63087,                0.62264,                0.64144,                0.39131,                 1.3377,                  1.297,                 1.3376,               0.001208,               0.001208,               0.001208
                     10,                 1.2376,                 1.0905,                 1.2591,                0.77553,                0.67453,                0.77603,                  0.492,                 1.2276,                 1.2026,                 1.2788,               0.001109,               0.001109,               0.001109
                     11,                 1.1829,                 1.0997,                 1.2232,                0.79183,                0.66509,                0.77588,                0.49104,                 1.2913,                 1.1539,                 1.3189,                0.00101,                0.00101,                0.00101
                     12,                 1.1704,                 1.0357,                 1.2271,                0.71864,                0.63854,                0.72486,                0.46624,                 1.3084,                 1.1759,                 1.3368,               0.000911,               0.000911,               0.000911
                     13,                 1.0747,                0.90624,                 1.1842,                0.82312,                0.61321,                0.75497,                0.49942,                 1.2271,                 1.1282,                 1.2899,               0.000812,               0.000812,               0.000812
                     14,                 1.0577,                0.83218,                 1.1515,                0.77181,                0.73113,                0.79297,                0.50982,                 1.2479,                 1.0431,                 1.3109,               0.000713,               0.000713,               0.000713
                     15,                  1.044,                 0.8299,                  1.157,                0.80763,                0.71291,                0.80063,                0.52612,                 1.1989,                  1.053,                 1.2623,               0.000614,               0.000614,               0.000614
                     16,                0.99669,                0.78913,                 1.1314,                 0.8085,                0.75675,                0.84461,                0.56513,                 1.1489,                0.91699,                 1.2259,               0.000515,               0.000515,               0.000515
                     17,                0.98112,                0.73739,                 1.0988,                0.81514,                0.74528,                0.83838,                0.55679,                 1.1651,                0.94074,                  1.233,               0.000416,               0.000416,               0.000416
                     18,                 0.9898,                0.72646,                 1.1115,                0.87217,                0.70806,                0.83854,                 0.5678,                 1.1347,                0.91181,                  1.209,               0.000317,               0.000317,               0.000317
                     19,                0.97421,                0.70725,                 1.0866,                0.83768,                0.70596,                0.84027,                0.57334,                 1.1121,                0.89337,                 1.1941,               0.000218,               0.000218,               0.000218
                     20,                0.93138,                0.67565,                 1.0595,                0.84747,                0.70283,                0.85076,                0.57354,                 1.1014,                0.89032,                 1.1898,               0.000119,               0.000119,               0.000119
