                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3694,                 1.4275,                 1.3426,                0.79984,                0.62416,                 0.7113,                0.43569,                 1.2819,                 1.3812,                 1.2877,                0.00022,                0.00022,                0.00022
                      2,                  1.396,                 1.5102,                 1.4009,                0.68453,                0.58389,                0.63868,                0.37335,                 1.3758,                  1.511,                 1.3763,             0.00043723,             0.00043723,             0.00043723
                      3,                 1.3386,                 1.4982,                 1.3536,                0.70863,                0.53691,                0.58717,                0.33632,                 1.5406,                 1.7062,                 1.4903,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.3572,                 1.4447,                  1.346,                0.60983,                0.47205,                0.55018,                0.31412,                 1.5096,                  1.747,                 1.4665,             0.00080041,             0.00080041,             0.00080041
                      5,                 1.3313,                 1.3992,                 1.3567,                0.62126,                0.49542,                0.53255,                0.27045,                 1.6521,                 1.8155,                 1.6614,             0.00094636,             0.00094636,             0.00094636
                      6,                 1.3245,                 1.4033,                 1.3356,                0.80401,                0.48322,                0.62057,                0.32106,                 1.6118,                  1.717,                 1.5508,              0.0010685,              0.0010685,              0.0010685
                      7,                  1.363,                  1.419,                  1.346,                 0.6329,                 0.6443,                 0.6276,                0.35668,                 1.4868,                 1.5463,                 1.4494,               0.001167,               0.001167,               0.001167
                      8,                 1.3284,                 1.4022,                 1.3607,                0.76303,                0.51867,                0.61827,                0.34002,                 1.5265,                 1.6394,                 1.4495,              0.0012416,              0.0012416,              0.0012416
                      9,                 1.3607,                 1.3659,                 1.3445,                 0.5822,                0.55034,                0.55645,                0.31487,                 1.5839,                 1.8465,                 1.5054,               0.001208,               0.001208,               0.001208
                     10,                 1.3277,                 1.3435,                 1.3389,                0.63275,                0.63087,                0.65727,                0.39706,                 1.4657,                 1.5769,                 1.3945,               0.001109,               0.001109,               0.001109
                     11,                 1.2978,                 1.3828,                  1.313,                 0.7701,                0.52349,                0.68463,                0.39951,                  1.446,                 1.4633,                 1.3992,                0.00101,                0.00101,                0.00101
                     12,                 1.2305,                 1.3262,                 1.2693,                0.62627,                0.63087,                0.67307,                0.39184,                  1.502,                 1.5029,                 1.4643,               0.000911,               0.000911,               0.000911
                     13,                 1.2572,                 1.2073,                 1.2942,                0.59795,                0.61745,                0.63264,                0.37684,                 1.4011,                 1.6184,                 1.3837,               0.000812,               0.000812,               0.000812
                     14,                 1.2092,                 1.1906,                 1.2647,                0.61866,                0.44966,                0.53039,                0.31027,                 1.4086,                 1.7884,                 1.4107,               0.000713,               0.000713,               0.000713
                     15,                 1.2024,                 1.1463,                 1.2689,                0.62261,                0.53691,                0.58516,                 0.3621,                  1.411,                  1.585,                 1.4148,               0.000614,               0.000614,               0.000614
                     16,                 1.1265,                 1.1304,                 1.2056,                0.76391,                0.65147,                0.72078,                0.43206,                 1.3421,                  1.346,                 1.3387,               0.000515,               0.000515,               0.000515
                     17,                 1.1189,                 1.0524,                 1.2175,                0.76426,                0.62416,                0.73164,                0.43369,                 1.3322,                 1.3489,                 1.3308,               0.000416,               0.000416,               0.000416
                     18,                  1.112,                 1.0401,                 1.1769,                0.75092,                0.66443,                0.73667,                0.45243,                 1.3258,                 1.3007,                 1.3275,               0.000317,               0.000317,               0.000317
                     19,                 1.0699,                0.98099,                 1.1625,                0.88499,                0.56811,                0.73253,                0.46481,                 1.2912,                 1.2548,                 1.3079,               0.000218,               0.000218,               0.000218
                     20,                 1.0553,                0.99907,                 1.1752,                0.87908,                0.58389,                 0.7448,                0.47179,                    1.3,                 1.2422,                 1.3078,               0.000119,               0.000119,               0.000119
