                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3558,                  1.319,                 1.3316,                0.72242,                0.68456,                0.75174,                0.50585,                 1.1795,                 1.2676,                 1.2099,                0.00022,                0.00022,                0.00022
                      2,                 1.3158,                 1.3289,                 1.3517,                0.69913,                0.67114,                 0.7439,                0.48782,                 1.2253,                 1.2846,                 1.2524,             0.00043723,             0.00043723,             0.00043723
                      3,                  1.303,                 1.3112,                   1.33,                0.84528,                0.57718,                0.73978,                0.44362,                 1.3128,                 1.2432,                 1.2731,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.3196,                 1.2759,                 1.3214,                0.83175,                0.56403,                0.69598,                0.45807,                 1.2909,                 1.3149,                 1.2718,             0.00080041,             0.00080041,             0.00080041
                      5,                 1.3139,                 1.2641,                 1.3313,                0.72413,                0.48322,                0.59078,                0.35164,                 1.4232,                 1.6883,                 1.3773,             0.00094636,             0.00094636,             0.00094636
                      6,                 1.3166,                 1.2693,                  1.301,                 0.6503,                0.59732,                0.67639,                0.38538,                 1.4889,                 1.5047,                 1.3836,              0.0010685,              0.0010685,              0.0010685
                      7,                 1.3332,                 1.2826,                 1.3329,                0.55416,                0.58395,                 0.5894,                0.32007,                 1.5815,                 1.5772,                 1.5082,               0.001167,               0.001167,               0.001167
                      8,                 1.3215,                 1.2667,                 1.3559,                0.66861,                0.54164,                0.60694,                0.34461,                 1.5262,                  1.576,                 1.4499,              0.0012416,              0.0012416,              0.0012416
                      9,                 1.3165,                 1.2705,                  1.321,                0.67954,                0.66443,                0.69522,                0.38384,                 1.5134,                 1.4418,                 1.4522,               0.001208,               0.001208,               0.001208
                     10,                 1.3349,                  1.236,                 1.3087,                0.76961,                0.62416,                0.69919,                0.42534,                 1.4365,                 1.3668,                 1.4062,               0.001109,               0.001109,               0.001109
                     11,                 1.2524,                 1.2757,                 1.2647,                0.77909,                0.61541,                0.71232,                0.41858,                 1.4416,                 1.3445,                  1.393,                0.00101,                0.00101,                0.00101
                     12,                 1.2401,                 1.1803,                 1.2541,                0.78914,                0.61745,                0.71826,                0.41257,                 1.4901,                 1.3775,                 1.4081,               0.000911,               0.000911,               0.000911
                     13,                 1.2211,                  1.124,                 1.2549,                0.82855,                0.66443,                0.77546,                 0.4612,                 1.4277,                 1.2233,                 1.3416,               0.000812,               0.000812,               0.000812
                     14,                 1.1835,                 1.0769,                 1.2524,                0.72976,                0.74307,                0.76495,                0.47352,                 1.3535,                   1.21,                 1.3221,               0.000713,               0.000713,               0.000713
                     15,                 1.1486,                 1.0364,                  1.213,                0.77089,                0.70004,                0.76346,                0.45753,                 1.3493,                 1.2475,                 1.3008,               0.000614,               0.000614,               0.000614
                     16,                 1.1196,                  1.023,                 1.1812,                0.70641,                0.71053,                0.76971,                0.47449,                 1.3446,                 1.1865,                 1.2941,               0.000515,               0.000515,               0.000515
                     17,                 1.0985,                0.93263,                 1.1894,                0.79596,                0.65454,                0.77395,                0.47266,                 1.3485,                 1.1834,                 1.3196,               0.000416,               0.000416,               0.000416
                     18,                 1.0982,                0.93577,                 1.1494,                0.84439,                0.63087,                0.76966,                0.47019,                 1.3307,                  1.173,                 1.3088,               0.000317,               0.000317,               0.000317
                     19,                 1.0551,                0.90224,                 1.1434,                0.86291,                0.62416,                 0.7739,                0.48549,                 1.2864,                 1.1503,                 1.2807,               0.000218,               0.000218,               0.000218
                     20,                 1.0339,                0.91096,                 1.1614,                0.82731,                0.63087,                0.78151,                0.49548,                 1.2734,                 1.1431,                 1.2547,               0.000119,               0.000119,               0.000119
