                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                0.92847,                0.64551,                 1.0962,                0.93032,                0.92901,                0.97786,                0.76516,                0.81664,                0.50636,                 1.0043,              0.0004556,              0.0004556,              0.0004556
                     80,                0.90246,                0.64142,                 1.0833,                0.92645,                0.92657,                0.97662,                0.77302,                0.80279,                0.50265,                0.99551,              0.0004358,              0.0004358,              0.0004358
                     81,                 0.9229,                0.64496,                 1.0921,                0.94154,                0.92048,                 0.9786,                0.77857,                0.78542,                0.49711,                0.98801,               0.000416,               0.000416,               0.000416
                     82,                0.91585,                0.63798,                 1.0773,                0.90957,                0.93985,                0.97519,                0.77519,                0.79003,                0.49774,                0.98448,              0.0003962,              0.0003962,              0.0003962
                     83,                0.89215,                0.62149,                 1.0831,                0.95886,                0.93241,                0.98081,                 0.7775,                0.79181,                0.48318,                0.99391,              0.0003764,              0.0003764,              0.0003764
                     84,                0.88804,                0.63227,                 1.0781,                0.93484,                0.94129,                0.98015,                0.77195,                0.80663,                0.50044,                0.98999,              0.0003566,              0.0003566,              0.0003566
                     85,                0.90036,                0.63613,                 1.0757,                0.95328,                0.92445,                0.98211,                0.78034,                0.79604,                 0.4785,                0.98397,              0.0003368,              0.0003368,              0.0003368
                     86,                0.89145,                 0.6165,                  1.065,                0.95898,                0.92963,                0.98695,                0.79596,                0.75585,                0.46493,                0.96819,               0.000317,               0.000317,               0.000317
                     87,                0.86115,                0.60674,                   1.07,                0.95093,                0.92843,                 0.9843,                0.79523,                0.75325,                0.45817,                0.96902,              0.0002972,              0.0002972,              0.0002972
                     88,                0.86664,                0.61296,                  1.068,                0.93313,                0.94328,                0.98239,                 0.7932,                0.75262,                 0.4536,                 0.9709,              0.0002774,              0.0002774,              0.0002774
                     89,                0.88356,                0.62027,                 1.0846,                0.96488,                0.92849,                0.98396,                 0.7908,                0.75729,                0.45631,                0.97504,              0.0002576,              0.0002576,              0.0002576
                     90,                0.86836,                0.60239,                 1.0666,                0.95559,                0.93837,                0.98459,                0.78631,                0.78067,                0.48422,                0.98188,              0.0002378,              0.0002378,              0.0002378
                     91,                0.79489,                0.54476,                 1.0042,                0.94099,                0.94433,                0.98325,                0.79113,                0.75068,                0.46404,                0.97116,               0.000218,               0.000218,               0.000218
                     92,                0.78184,                0.51617,                 1.0076,                0.93926,                 0.9503,                0.98565,                0.78458,                0.76694,                0.46969,                 0.9766,              0.0001982,              0.0001982,              0.0001982
                     93,                0.77103,                0.49086,                0.99212,                0.95496,                0.92733,                0.98322,                0.78953,                0.76127,                0.45833,                0.96959,              0.0001784,              0.0001784,              0.0001784
                     94,                0.74476,                0.46821,                0.97479,                0.95045,                0.94433,                0.98585,                0.79684,                0.74057,                  0.447,                0.95961,              0.0001586,              0.0001586,              0.0001586
                     95,                0.74759,                0.47073,                0.97647,                 0.9563,                0.94831,                0.98878,                0.79975,                0.73804,                0.42856,                0.95888,              0.0001388,              0.0001388,              0.0001388
                     96,                0.74388,                0.46766,                0.97808,                0.93183,                0.97018,                0.98815,                0.80351,                0.73576,                0.43054,                0.95634,               0.000119,               0.000119,               0.000119
                     97,                0.72692,                0.45303,                0.96138,                0.94762,                0.97102,                0.98987,                0.80856,                0.72245,                0.41881,                0.95127,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                0.74392,                0.47165,                0.97586,                0.96367,                 0.9503,                0.98985,                 0.8103,                0.72036,                0.41756,                0.94922,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                0.72054,                0.44922,                0.96448,                0.96426,                0.96537,                0.99008,                0.81162,                0.71137,                0.41131,                0.94487,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 0.7228,                0.45635,                0.96868,                 0.9585,                0.96438,                0.99062,                0.81433,                0.70977,                0.40895,                0.94551,               3.98e-05,               3.98e-05,               3.98e-05
