                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1333,                0.93175,                 1.2339,                0.84961,                0.78302,                0.89442,                0.62222,                  1.019,                0.80951,                 1.1197,                0.00034,                0.00034,                0.00034
                      2,                  1.163,                0.95547,                 1.2323,                0.77937,                 0.8066,                0.85772,                0.56357,                 1.1281,                0.90309,                 1.1847,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.1647,                0.94023,                 1.2383,                0.79994,                0.67453,                0.79113,                 0.5277,                 1.1548,                 1.2571,                    1.2,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.1926,                 1.0442,                 1.2569,                0.82609,                0.62264,                0.75552,                 0.4524,                 1.2648,                 1.1737,                 1.2976,              0.0012091,              0.0012091,              0.0012091
                      5,                  1.253,                 1.0544,                 1.2613,                0.71043,                0.69437,                0.75883,                0.47089,                 1.2592,                 1.2109,                 1.2898,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.2547,                 1.0718,                 1.2687,                0.66563,                0.63679,                0.63084,                0.38716,                 1.3999,                 1.5118,                 1.4124,               0.001505,               0.001505,               0.001505
                      7,                 1.2567,                 1.0954,                 1.2617,                0.69566,                0.61792,                0.66295,                 0.3773,                 1.4275,                 1.3811,                 1.3877,               0.001406,               0.001406,               0.001406
                      8,                 1.2543,                 1.0933,                 1.2655,                0.73293,                0.54369,                0.61354,                0.35306,                 1.4883,                 1.3886,                 1.4653,               0.001307,               0.001307,               0.001307
                      9,                  1.272,                 1.0764,                 1.2838,                0.78755,                0.58962,                0.70193,                0.41396,                 1.4006,                 1.3442,                 1.3811,               0.001208,               0.001208,               0.001208
                     10,                 1.2001,                 1.0145,                 1.2646,                0.69155,                0.67685,                0.73625,                0.45223,                 1.3525,                 1.2261,                 1.3393,               0.001109,               0.001109,               0.001109
                     11,                 1.1546,                0.99929,                 1.2294,                0.76059,                0.64439,                0.74296,                0.45532,                  1.326,                 1.1794,                 1.3331,                0.00101,                0.00101,                0.00101
                     12,                 1.1562,                0.96378,                 1.2396,                0.76112,                0.68396,                 0.7715,                0.48048,                 1.2908,                 1.2523,                 1.2987,               0.000911,               0.000911,               0.000911
                     13,                 1.1248,                0.93033,                 1.2009,                0.74907,                0.56325,                0.65831,                0.39992,                 1.3783,                 1.4225,                 1.3689,               0.000812,               0.000812,               0.000812
                     14,                 1.0679,                0.85396,                 1.1666,                0.75695,                0.66509,                0.75521,                0.48228,                 1.2673,                  1.144,                 1.3108,               0.000713,               0.000713,               0.000713
                     15,                  1.081,                0.86325,                 1.1844,                0.82547,                 0.6693,                0.78261,                0.49574,                 1.2496,                 1.0687,                 1.2945,               0.000614,               0.000614,               0.000614
                     16,                 1.0543,                0.79708,                 1.1443,                0.78007,                0.70283,                0.78667,                0.51386,                 1.2342,                 1.0569,                 1.2524,               0.000515,               0.000515,               0.000515
                     17,                 1.0515,                0.78931,                 1.1431,                0.77326,                0.72642,                0.80816,                0.54097,                 1.1715,                0.98731,                  1.206,               0.000416,               0.000416,               0.000416
                     18,                 1.0012,                0.77315,                 1.1366,                 0.7908,                0.74057,                0.81882,                0.54723,                 1.1728,                0.98887,                 1.2119,               0.000317,               0.000317,               0.000317
                     19,                0.96208,                0.70901,                 1.0887,                0.84669,                0.72944,                0.82748,                0.56363,                 1.1458,                 1.0016,                 1.2005,               0.000218,               0.000218,               0.000218
                     20,                 0.9607,                0.70436,                 1.1018,                0.82408,                0.73585,                0.82886,                0.56576,                 1.1311,                0.97675,                 1.1967,               0.000119,               0.000119,               0.000119
