                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3558,                 1.2515,                 1.3426,                0.82871,                0.77929,                0.84352,                0.54298,                 1.1508,                0.97597,                 1.2266,                0.00022,                0.00022,                0.00022
                      2,                 1.3089,                 1.1986,                 1.2978,                0.81687,                0.71847,                0.83501,                0.53577,                  1.207,                 1.0343,                 1.2082,             0.00043723,             0.00043723,             0.00043723
                      3,                 1.2933,                  1.207,                 1.2805,                0.72452,                0.75899,                0.80482,                0.50196,                 1.2304,                  1.196,                 1.2433,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.3308,                 1.1729,                 1.2866,                0.74685,                0.67785,                0.74198,                0.43786,                 1.4239,                 1.2378,                 1.3683,             0.00080041,             0.00080041,             0.00080041
                      5,                 1.3613,                 1.2095,                 1.3112,                0.74969,                0.63087,                0.73254,                0.42031,                  1.438,                 1.2916,                 1.3814,             0.00094636,             0.00094636,             0.00094636
                      6,                 1.2808,                 1.1807,                 1.2732,                0.63106,                0.65772,                0.68253,                0.41449,                 1.3758,                 1.5227,                 1.3698,              0.0010685,              0.0010685,              0.0010685
                      7,                  1.256,                 1.1788,                 1.2649,                0.58034,                0.56376,                0.59153,                0.33187,                 1.5188,                 1.8596,                  1.428,               0.001167,               0.001167,               0.001167
                      8,                 1.3207,                 1.2105,                 1.3266,                0.67333,                 0.5906,                0.63992,                 0.3748,                 1.4243,                  1.503,                 1.3672,              0.0012416,              0.0012416,              0.0012416
                      9,                 1.3106,                  1.133,                 1.2768,                0.72716,                 0.5724,                0.68966,                0.39803,                 1.4119,                 1.3689,                 1.4038,               0.001208,               0.001208,               0.001208
                     10,                 1.3111,                  1.183,                  1.304,                0.61318,                0.57047,                0.62198,                0.35976,                 1.4484,                 1.5027,                 1.4057,               0.001109,               0.001109,               0.001109
                     11,                 1.2829,                 1.1761,                 1.2846,                0.77734,                0.58389,                0.69709,                 0.3997,                 1.4052,                 1.3383,                 1.3887,                0.00101,                0.00101,                0.00101
                     12,                 1.1735,                 1.0846,                  1.219,                0.74733,                 0.5906,                0.71376,                0.44407,                 1.3751,                 1.3321,                 1.3575,               0.000911,               0.000911,               0.000911
                     13,                 1.2027,                  1.004,                 1.2539,                 0.7965,                0.57791,                0.72446,                0.43395,                 1.4252,                 1.4811,                 1.3912,               0.000812,               0.000812,               0.000812
                     14,                 1.1426,                 0.9747,                 1.1598,                0.71259,                0.64895,                0.72619,                0.46324,                 1.3448,                  1.246,                 1.3232,               0.000713,               0.000713,               0.000713
                     15,                 1.1518,                0.98769,                 1.2149,                 0.8268,                0.64077,                0.75558,                0.48022,                 1.3313,                 1.2011,                 1.2884,               0.000614,               0.000614,               0.000614
                     16,                 1.1069,                0.95472,                 1.1794,                0.81565,                0.62416,                0.72889,                0.44604,                 1.3985,                  1.264,                 1.3339,               0.000515,               0.000515,               0.000515
                     17,                 1.0544,                0.88323,                 1.1364,                0.73695,                0.65808,                0.74314,                0.46373,                 1.3349,                 1.1728,                 1.3181,               0.000416,               0.000416,               0.000416
                     18,                 1.0526,                0.82621,                 1.1174,                0.76111,                0.64149,                0.75687,                0.47719,                 1.3107,                 1.1294,                 1.3006,               0.000317,               0.000317,               0.000317
                     19,                 1.0182,                0.79561,                 1.1002,                0.85688,                 0.6443,                0.78302,                0.49625,                 1.2962,                 1.0989,                 1.2801,               0.000218,               0.000218,               0.000218
                     20,                 1.0024,                0.77927,                 1.1134,                0.81178,                0.66443,                 0.7843,                0.50489,                   1.27,                 1.0645,                 1.2679,               0.000119,               0.000119,               0.000119
