                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.0089,                0.79577,                 1.1374,                0.90268,                0.92453,                0.97109,                 0.7263,                0.90085,                0.59428,                 1.0303,                0.00034,                0.00034,                0.00034
                      2,                0.92724,                0.71367,                 1.1217,                0.88359,                0.75943,                0.90057,                0.65346,                0.94647,                0.84299,                 1.0834,             0.00066535,             0.00066535,             0.00066535
                      3,                0.98329,                0.78561,                 1.1449,                0.86775,                0.80189,                0.89835,                0.65216,                0.97491,                0.78623,                 1.0946,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.0134,                0.85047,                 1.1577,                0.83304,                 0.6825,                0.78065,                0.53308,                 1.1372,                 1.1647,                 1.1879,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.0952,                0.92971,                  1.183,                 0.8172,                0.72642,                0.84508,                0.56273,                 1.1767,                0.88949,                 1.2023,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.0575,                0.91526,                 1.1905,                0.84031,                0.71985,                0.84036,                0.53422,                  1.223,                0.91642,                 1.2558,               0.001505,               0.001505,               0.001505
                      7,                 1.1334,                0.98692,                 1.2608,                0.66159,                0.68396,                0.72277,                0.45714,                 1.3209,                 1.1848,                 1.3185,               0.001406,               0.001406,               0.001406
                      8,                 1.0712,                0.92811,                 1.2004,                0.83522,                0.65566,                0.80794,                0.51837,                 1.2447,                 1.1232,                 1.3183,               0.001307,               0.001307,               0.001307
                      9,                 1.1233,                0.94589,                 1.2243,                0.84575,                0.70283,                0.83388,                0.55731,                 1.1651,                0.95568,                 1.2457,               0.001208,               0.001208,               0.001208
                     10,                 1.0989,                0.91752,                 1.2339,                 0.8447,                 0.7783,                0.89489,                0.62892,                 1.0174,                 0.8919,                 1.1199,               0.001109,               0.001109,               0.001109
                     11,                 1.0603,                0.94119,                 1.2009,                0.85281,                0.81132,                0.86319,                0.58593,                 1.0969,                0.92284,                 1.1599,                0.00101,                0.00101,                0.00101
                     12,                 1.0246,                0.87522,                 1.1738,                0.85593,                 0.8407,                0.92074,                0.67261,                0.97831,                0.89562,                 1.0933,               0.000911,               0.000911,               0.000911
                     13,                0.98156,                0.78249,                 1.1347,                0.87129,                0.82547,                0.92392,                0.69661,                0.93796,                0.78777,                 1.0675,               0.000812,               0.000812,               0.000812
                     14,                 0.9588,                0.76783,                  1.151,                0.89227,                0.82547,                 0.9319,                0.68146,                0.95673,                0.72955,                 1.0659,               0.000713,               0.000713,               0.000713
                     15,                0.92196,                0.71454,                 1.1188,                0.87362,                0.87736,                0.95165,                0.69824,                0.93893,                0.73419,                 1.0639,               0.000614,               0.000614,               0.000614
                     16,                0.92689,                0.69067,                 1.1111,                0.85356,                 0.9348,                0.96503,                0.72259,                0.88274,                0.63543,                 1.0417,               0.000515,               0.000515,               0.000515
                     17,                 0.8749,                0.69701,                 1.0845,                0.91965,                0.91779,                0.97284,                0.73971,                0.85584,                0.60655,                 1.0172,               0.000416,               0.000416,               0.000416
                     18,                0.89719,                 0.6727,                 1.0863,                0.90616,                0.95283,                 0.9777,                0.75965,                0.83097,                0.56882,                 1.0054,               0.000317,               0.000317,               0.000317
                     19,                 0.8947,                0.62916,                 1.0757,                0.92788,                0.95283,                0.98099,                0.77109,                0.81641,                0.54665,                0.99549,               0.000218,               0.000218,               0.000218
                     20,                0.84369,                0.61437,                 1.0575,                0.91287,                0.95755,                0.98337,                0.77701,                0.79548,                0.52672,                 0.9894,               0.000119,               0.000119,               0.000119
