                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.2955,                 1.3518,                 1.3172,                0.72966,                0.61112,                0.71856,                0.44684,                 1.2963,                 1.3077,                 1.2962,                0.00034,                0.00034,                0.00034
                      2,                 1.3057,                  1.338,                 1.3231,                0.64456,                0.64151,                0.64232,                0.38801,                   1.33,                 1.5953,                 1.3462,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.3721,                 1.3997,                  1.367,                0.63069,                0.49139,                0.57278,                0.33826,                 1.3856,                  1.645,                 1.3753,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.3326,                 1.3892,                 1.3514,                0.76421,                0.62264,                0.72396,                0.40701,                 1.4225,                 1.3879,                 1.3973,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.3812,                  1.444,                 1.3651,                0.69227,                0.52358,                0.62866,                0.36814,                  1.414,                 1.5404,                 1.3792,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.3638,                 1.4316,                 1.3497,                0.56905,                0.52319,                0.51885,                0.27953,                 1.4745,                 1.9011,                 1.4732,               0.001505,               0.001505,               0.001505
                      7,                 1.3351,                 1.3738,                 1.3353,                 0.6526,                0.61792,                0.65719,                0.37926,                 1.4156,                 1.7062,                 1.3818,               0.001406,               0.001406,               0.001406
                      8,                 1.3111,                 1.3281,                 1.3185,                0.57908,                0.56457,                0.56476,                0.32576,                 1.4683,                  1.715,                 1.4491,               0.001307,               0.001307,               0.001307
                      9,                 1.3612,                 1.3512,                 1.3667,                0.67655,                0.56604,                0.66429,                0.38299,                 1.4192,                 1.4224,                 1.4202,               0.001208,               0.001208,               0.001208
                     10,                 1.2832,                 1.2482,                 1.3261,                0.62256,                0.64577,                0.67268,                 0.4041,                 1.3811,                 1.3844,                  1.401,               0.001109,               0.001109,               0.001109
                     11,                 1.2575,                 1.3139,                 1.3161,                 0.7241,                0.61792,                0.71753,                0.45385,                 1.2887,                 1.2795,                 1.3155,                0.00101,                0.00101,                0.00101
                     12,                 1.2541,                 1.2071,                 1.2736,                0.75924,                0.66981,                0.77725,                0.48597,                 1.2586,                 1.1961,                 1.2689,               0.000911,               0.000911,               0.000911
                     13,                 1.2068,                 1.1339,                 1.2302,                0.73394,                0.66509,                0.75703,                0.48644,                 1.2066,                 1.2508,                 1.2236,               0.000812,               0.000812,               0.000812
                     14,                 1.2242,                 1.1258,                 1.2669,                 0.7949,                0.68396,                0.80416,                 0.5399,                 1.1496,                 1.0702,                 1.1936,               0.000713,               0.000713,               0.000713
                     15,                 1.1542,                 1.0453,                 1.2193,                0.85557,                0.69856,                0.84037,                0.54288,                   1.15,                 1.0122,                 1.2081,               0.000614,               0.000614,               0.000614
                     16,                 1.1528,                 1.0069,                 1.2226,                0.85094,                0.73585,                 0.8621,                0.58653,                 1.0896,                0.94807,                 1.1771,               0.000515,               0.000515,               0.000515
                     17,                 1.1201,                0.98503,                 1.2006,                0.85855,                0.74441,                0.87619,                0.59515,                 1.1027,                0.91703,                 1.1579,               0.000416,               0.000416,               0.000416
                     18,                 1.0977,                0.95199,                 1.1805,                0.87767,                0.74457,                0.88137,                0.60436,                  1.059,                0.88221,                  1.143,               0.000317,               0.000317,               0.000317
                     19,                 1.0591,                 0.9075,                 1.1613,                0.90163,                0.77358,                0.90229,                0.63522,                 1.0189,                 0.8203,                 1.1257,               0.000218,               0.000218,               0.000218
                     20,                 1.0691,                0.87265,                 1.1596,                0.86995,                0.78774,                0.90782,                0.64953,                 1.0155,                0.77677,                 1.1134,               0.000119,               0.000119,               0.000119
