                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3781,                 1.2277,                 1.3677,                0.85373,                0.82261,                0.90893,                0.58547,                 1.1645,                0.87762,                  1.245,                0.00022,                0.00022,                0.00022
                      2,                 1.3399,                 1.1544,                 1.3039,                0.78411,                0.82879,                0.86306,                 0.5578,                 1.1771,                 0.9676,                 1.1699,             0.00043723,             0.00043723,             0.00043723
                      3,                 1.2953,                 1.1612,                 1.2546,                0.71993,                0.72483,                0.79388,                   0.51,                 1.2202,                 1.1247,                 1.2093,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.3084,                 1.0994,                 1.2745,                0.71721,                0.68456,                0.77169,                0.46137,                 1.3478,                 1.1961,                 1.3422,             0.00080041,             0.00080041,             0.00080041
                      5,                 1.3634,                 1.1606,                 1.3075,                0.77785,                0.66443,                0.73898,                0.43412,                 1.3398,                 1.2752,                 1.3457,             0.00094636,             0.00094636,             0.00094636
                      6,                  1.319,                 1.1849,                 1.2967,                0.63278,                 0.6443,                0.69654,                0.40519,                 1.3657,                 1.4842,                 1.3798,              0.0010685,              0.0010685,              0.0010685
                      7,                 1.2772,                 1.1471,                 1.2903,                0.42895,                0.51678,                0.49332,                0.27247,                 1.5879,                 2.6144,                 1.4963,               0.001167,               0.001167,               0.001167
                      8,                 1.2898,                 1.1422,                 1.3084,                0.60616,                0.61745,                0.62922,                0.38703,                 1.4289,                 1.5737,                 1.3789,              0.0012416,              0.0012416,              0.0012416
                      9,                 1.2927,                 1.0949,                 1.2707,                0.78974,                0.57047,                0.68288,                0.41471,                 1.3974,                 1.3553,                 1.4172,               0.001208,               0.001208,               0.001208
                     10,                 1.2884,                 1.1393,                 1.3047,                0.65736,                0.67114,                 0.7043,                0.41711,                 1.4108,                 1.4079,                 1.4002,               0.001109,               0.001109,               0.001109
                     11,                 1.2779,                 1.1357,                 1.2934,                0.66898,                0.63087,                0.68505,                 0.4025,                 1.4088,                  1.349,                 1.3882,                0.00101,                0.00101,                0.00101
                     12,                 1.2157,                  1.065,                 1.2468,                0.67777,                0.66347,                0.71294,                0.43203,                 1.4135,                 1.2978,                 1.3915,               0.000911,               0.000911,               0.000911
                     13,                  1.194,                 1.0085,                  1.253,                 0.6593,                0.68456,                0.65589,                0.36822,                 1.4498,                 1.8243,                 1.4075,               0.000812,               0.000812,               0.000812
                     14,                 1.1841,                 1.0006,                 1.1809,                 0.6483,                0.67785,                0.67565,                0.40998,                 1.3635,                 1.5877,                 1.3464,               0.000713,               0.000713,               0.000713
                     15,                 1.1708,                 0.9398,                 1.2143,                0.77646,                0.65101,                0.72059,                0.46255,                 1.3496,                 1.4151,                 1.3316,               0.000614,               0.000614,               0.000614
                     16,                 1.1251,                0.92273,                 1.1755,                0.75658,                0.67785,                0.75321,                0.47306,                  1.321,                 1.4151,                 1.3195,               0.000515,               0.000515,               0.000515
                     17,                 1.0582,                0.82628,                 1.1323,                0.77119,                0.69128,                0.78598,                0.48924,                 1.2761,                 1.1808,                 1.2975,               0.000416,               0.000416,               0.000416
                     18,                 1.0347,                0.81259,                 1.1029,                 0.7616,                0.70756,                 0.8028,                0.50469,                 1.2746,                 1.0474,                 1.2775,               0.000317,               0.000317,               0.000317
                     19,                 1.0241,                0.76819,                  1.105,                 0.8022,                0.72483,                0.81895,                0.52644,                   1.28,                 1.0078,                 1.2651,               0.000218,               0.000218,               0.000218
                     20,                0.98766,                0.73236,                 1.1071,                0.82357,                0.72057,                0.83859,                0.53669,                 1.2711,                0.99155,                 1.2521,               0.000119,               0.000119,               0.000119
