                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3603,                 1.4166,                 1.3524,                0.72623,                0.72483,                0.74892,                0.44953,                 1.3075,                 1.3611,                 1.2917,                0.00022,                0.00022,                0.00022
                      2,                 1.3691,                 1.3848,                 1.3262,                0.72641,                0.71279,                0.73029,                0.42228,                  1.382,                 1.5158,                 1.3521,             0.00043723,             0.00043723,             0.00043723
                      3,                 1.3608,                 1.3966,                 1.3071,                0.57807,                0.63087,                0.63101,                0.35913,                  1.463,                 1.5765,                    1.4,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.3493,                 1.3496,                 1.3214,                0.68528,                 0.4698,                0.54884,                0.32432,                 1.5237,                  1.848,                 1.4891,             0.00080041,             0.00080041,             0.00080041
                      5,                  1.431,                 1.4429,                 1.3719,                0.64321,                0.39597,                0.49392,                0.27857,                 1.5339,                 2.0253,                  1.487,             0.00094636,             0.00094636,             0.00094636
                      6,                 1.3345,                 1.3513,                 1.3268,                0.72323,                0.41611,                0.52295,                0.29832,                 1.6081,                  1.765,                 1.5246,              0.0010685,              0.0010685,              0.0010685
                      7,                 1.3259,                 1.3509,                 1.3147,                0.64727,                0.49664,                0.55196,                0.32008,                 1.5311,                 1.7089,                 1.4731,               0.001167,               0.001167,               0.001167
                      8,                 1.3381,                 1.3379,                 1.3365,                0.69496,                0.56576,                0.61106,                0.34394,                 1.5137,                 1.6022,                 1.4802,              0.0012416,              0.0012416,              0.0012416
                      9,                   1.35,                 1.3045,                 1.2997,                0.65041,                0.54942,                0.60091,                0.33251,                 1.5276,                 1.6583,                 1.4719,               0.001208,               0.001208,               0.001208
                     10,                 1.3536,                 1.3135,                 1.3356,                0.68054,                0.62416,                0.67199,                0.38544,                 1.4844,                 1.5068,                 1.4343,               0.001109,               0.001109,               0.001109
                     11,                 1.2726,                 1.2909,                 1.2725,                0.73059,                0.61883,                0.69677,                0.38841,                 1.4661,                 1.4367,                 1.4329,                0.00101,                0.00101,                0.00101
                     12,                 1.2199,                 1.2444,                 1.2324,                0.72278,                0.61745,                0.70426,                0.38955,                 1.4852,                 1.3996,                 1.4682,               0.000911,               0.000911,               0.000911
                     13,                 1.2345,                 1.1946,                 1.2784,                0.68841,                0.48932,                0.61211,                0.32657,                  1.536,                 1.6251,                 1.4761,               0.000812,               0.000812,               0.000812
                     14,                  1.184,                 1.1474,                 1.2041,                0.62519,                0.49664,                0.59429,                0.32717,                  1.502,                 1.6286,                  1.449,               0.000713,               0.000713,               0.000713
                     15,                 1.2025,                 1.1544,                 1.2524,                0.61801,                0.59732,                 0.6461,                0.35271,                 1.4915,                 1.5435,                 1.4555,               0.000614,               0.000614,               0.000614
                     16,                 1.1458,                 1.0823,                 1.2104,                 0.7955,                0.60403,                0.71258,                0.39434,                 1.4284,                 1.3696,                 1.4268,               0.000515,               0.000515,               0.000515
                     17,                 1.0916,                0.99134,                 1.1716,                0.79137,                0.67785,                0.76902,                0.43526,                 1.3838,                 1.2252,                 1.3875,               0.000416,               0.000416,               0.000416
                     18,                 1.0515,                0.96967,                 1.1174,                0.72549,                0.72724,                0.76339,                 0.4536,                 1.3938,                 1.2233,                 1.3575,               0.000317,               0.000317,               0.000317
                     19,                 1.0721,                0.92652,                 1.1359,                0.77982,                0.73154,                0.77696,                0.46015,                 1.3556,                 1.2115,                 1.3374,               0.000218,               0.000218,               0.000218
                     20,                   1.05,                0.89609,                  1.138,                0.77259,                0.69799,                0.78003,                0.46233,                  1.345,                 1.1908,                 1.3351,               0.000119,               0.000119,               0.000119
