                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.196,                 1.0466,                  1.229,                0.84478,                0.79866,                0.90373,                0.61332,                 1.1212,                0.83703,                 1.1542,                0.00022,                0.00022,                0.00022
                      2,                 1.2187,                 1.0524,                 1.2705,                0.75371,                0.73939,                0.84825,                0.58346,                 1.1089,                  1.033,                 1.1757,             0.00043723,             0.00043723,             0.00043723
                      3,                 1.1991,                  1.066,                 1.2589,                0.81786,                0.74497,                0.85446,                0.53523,                 1.2154,                 0.9956,                  1.263,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.2144,                 1.0958,                 1.2249,                0.73199,                0.59732,                0.68922,                0.40871,                  1.352,                 1.3835,                 1.3623,             0.00080041,             0.00080041,             0.00080041
                      5,                 1.2502,                 1.1169,                   1.29,                0.59459,                0.63982,                0.64584,                0.39259,                 1.3283,                 1.4293,                 1.3512,             0.00094636,             0.00094636,             0.00094636
                      6,                 1.2165,                 1.0902,                 1.2544,                0.73601,                0.58389,                0.68587,                0.41554,                 1.3315,                 1.3357,                 1.3828,              0.0010685,              0.0010685,              0.0010685
                      7,                 1.2285,                 1.0806,                 1.2679,                0.77907,                0.63902,                0.72716,                0.40423,                 1.4805,                 1.2966,                 1.4632,               0.001167,               0.001167,               0.001167
                      8,                 1.2091,                 1.0525,                 1.2677,                0.73197,                0.73154,                0.74568,                0.45746,                 1.2749,                 1.1759,                  1.294,              0.0012416,              0.0012416,              0.0012416
                      9,                 1.2513,                 1.0128,                 1.2352,                0.75779,                0.58794,                0.69305,                 0.4374,                 1.3543,                 1.3849,                 1.3204,               0.001208,               0.001208,               0.001208
                     10,                 1.2323,                 1.0254,                 1.2523,                0.74308,                0.62118,                0.69697,                0.43482,                 1.3414,                 1.3673,                 1.3161,               0.001109,               0.001109,               0.001109
                     11,                  1.158,                 1.1107,                 1.2153,                0.75104,                0.60741,                0.72155,                0.44505,                 1.3605,                 1.2766,                 1.3273,                0.00101,                0.00101,                0.00101
                     12,                 1.1738,                  1.085,                 1.1991,                0.94726,                0.55034,                0.74861,                0.46025,                 1.3215,                 1.2697,                  1.295,               0.000911,               0.000911,               0.000911
                     13,                 1.1122,                 1.0018,                 1.1901,                0.72163,                0.71141,                0.76195,                0.47884,                 1.2744,                 1.2516,                 1.2613,               0.000812,               0.000812,               0.000812
                     14,                 1.0873,                0.92289,                 1.1485,                0.66635,                 0.7047,                0.74823,                 0.4857,                  1.228,                 1.2484,                 1.2467,               0.000713,               0.000713,               0.000713
                     15,                 1.0724,                0.90374,                 1.1546,                0.74814,                0.65101,                0.73058,                0.46989,                 1.2348,                 1.1628,                 1.2905,               0.000614,               0.000614,               0.000614
                     16,                 1.0443,                0.89487,                 1.1489,                0.69085,                0.69799,                0.74657,                0.48229,                 1.2499,                 1.1378,                 1.2597,               0.000515,               0.000515,               0.000515
                     17,                 1.0523,                0.81076,                  1.153,                0.77826,                0.66443,                0.77207,                0.50638,                  1.229,                 1.1086,                 1.2257,               0.000416,               0.000416,               0.000416
                     18,                0.98576,                0.81528,                 1.0852,                0.85726,                0.63758,                0.80021,                0.53587,                 1.1917,                 1.0575,                  1.205,               0.000317,               0.000317,               0.000317
                     19,                0.97516,                 0.7758,                 1.0936,                0.84144,                0.68456,                0.81485,                0.53912,                 1.1651,                 1.0331,                 1.1862,               0.000218,               0.000218,               0.000218
                     20,                0.94633,                0.76425,                 1.1031,                0.82011,                0.67314,                0.81127,                0.53965,                 1.1725,                  1.026,                  1.186,               0.000119,               0.000119,               0.000119
