                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3524,                 1.3373,                 1.3547,                0.69289,                0.63853,                0.68838,                0.40475,                 1.3667,                  1.359,                 1.3576,                0.00034,                0.00034,                0.00034
                      2,                 1.3547,                   1.32,                 1.3232,                0.71213,                0.61321,                 0.6979,                0.41652,                 1.3807,                 1.8099,                 1.3352,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.3519,                 1.3615,                 1.3604,                0.54441,                 0.5073,                0.53048,                 0.2924,                 1.4745,                 1.6525,                 1.4328,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.3978,                 1.3864,                 1.3475,                0.66319,                0.54717,                0.61949,                0.35106,                 1.4586,                 1.5515,                 1.4499,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.3283,                   1.41,                 1.3567,                0.57194,                0.54245,                0.53503,                0.29795,                 1.5226,                 1.6586,                 1.5103,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.3624,                  1.326,                 1.3128,                0.62918,                0.50472,                0.52928,                0.26265,                 1.6712,                 1.8121,                 1.6192,               0.001505,               0.001505,               0.001505
                      7,                 1.3669,                 1.4551,                 1.3554,                 0.6505,                0.56604,                0.62895,                0.32252,                 1.5362,                  1.578,                 1.5261,               0.001406,               0.001406,               0.001406
                      8,                 1.3693,                 1.3345,                  1.352,                0.61903,                0.50943,                0.57426,                0.31538,                 1.4434,                 1.7726,                 1.5047,               0.001307,               0.001307,               0.001307
                      9,                 1.2903,                 1.3328,                 1.3254,                0.58831,                0.58962,                0.61664,                0.36401,                 1.4462,                  1.451,                 1.4623,               0.001208,               0.001208,               0.001208
                     10,                  1.342,                 1.2958,                 1.3215,                0.67414,                0.58491,                0.65106,                0.37578,                 1.4359,                 1.5421,                 1.4644,               0.001109,               0.001109,               0.001109
                     11,                 1.2444,                  1.302,                 1.2879,                0.61357,                0.45687,                0.54885,                0.32165,                 1.4467,                 1.6224,                 1.4644,                0.00101,                0.00101,                0.00101
                     12,                 1.2279,                 1.2263,                 1.2667,                0.56787,                0.55168,                 0.5471,                0.30335,                 1.4579,                 1.6903,                 1.4668,               0.000911,               0.000911,               0.000911
                     13,                 1.1781,                 1.1772,                 1.2532,                0.75261,                0.58491,                0.68945,                0.41997,                 1.3427,                 1.3972,                 1.3903,               0.000812,               0.000812,               0.000812
                     14,                 1.1544,                 1.0996,                 1.2376,                0.72725,                0.62736,                0.69464,                0.41208,                 1.3252,                 1.3589,                 1.3794,               0.000713,               0.000713,               0.000713
                     15,                 1.1163,                 1.0309,                 1.2097,                0.66731,                0.68396,                0.70837,                0.42092,                 1.3565,                 1.2987,                 1.3847,               0.000614,               0.000614,               0.000614
                     16,                 1.0884,                 1.0077,                 1.1944,                0.72809,                0.65094,                0.72847,                0.43777,                 1.3414,                 1.2778,                  1.386,               0.000515,               0.000515,               0.000515
                     17,                 1.0932,                0.97061,                 1.1589,                0.73656,                0.64623,                0.74351,                0.45824,                 1.2887,                 1.2135,                 1.3381,               0.000416,               0.000416,               0.000416
                     18,                 1.0928,                0.93986,                 1.1805,                0.74017,                0.64623,                 0.7469,                 0.4686,                 1.2718,                 1.1892,                 1.3238,               0.000317,               0.000317,               0.000317
                     19,                 1.0598,                0.89546,                 1.1462,                0.74621,                0.66981,                0.75439,                0.48442,                  1.247,                 1.1382,                 1.3012,               0.000218,               0.000218,               0.000218
                     20,                 1.0295,                0.86556,                 1.1193,                0.77422,                0.65094,                0.76578,                0.50079,                 1.2299,                 1.0997,                 1.2907,               0.000119,               0.000119,               0.000119
