                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.1398,                 1.1789,                 1.2405,                 0.8545,                0.69799,                 0.8499,                0.58354,                  1.086,                0.96289,                 1.1514,                0.00022,                0.00022,                0.00022
                      2,                 1.0326,                 1.0046,                 1.2227,                0.82204,                0.68206,                0.79677,                 0.5425,                 1.1417,                 1.1872,                 1.2198,             0.00043723,             0.00043723,             0.00043723
                      3,                 1.0175,                0.98025,                 1.1765,                0.76542,                0.77852,                0.82651,                0.53888,                 1.1782,                 1.0389,                 1.2367,              0.0006307,              0.0006307,              0.0006307
                      4,                 1.0831,                0.98034,                 1.1592,                0.83332,                0.74497,                0.84887,                0.54029,                 1.2064,                0.99865,                 1.1908,             0.00080041,             0.00080041,             0.00080041
                      5,                 1.1851,                 1.0965,                 1.2441,                 0.8281,                 0.7113,                0.79809,                 0.5016,                 1.2985,                 1.0884,                 1.2691,             0.00094636,             0.00094636,             0.00094636
                      6,                 1.1522,                 1.0552,                 1.2477,                0.79683,                0.61745,                 0.7026,                0.44244,                 1.2721,                 1.3049,                 1.3089,              0.0010685,              0.0010685,              0.0010685
                      7,                 1.1829,                 1.1261,                 1.2462,                 0.8221,                0.63758,                0.75854,                0.49188,                 1.2329,                 1.1819,                  1.247,               0.001167,               0.001167,               0.001167
                      8,                 1.1428,                 1.0912,                 1.2162,                0.77266,                0.71141,                0.78353,                0.48916,                 1.2932,                 1.2404,                 1.3076,              0.0012416,              0.0012416,              0.0012416
                      9,                  1.156,                 1.0644,                 1.2191,                0.81256,                0.60403,                 0.6936,                0.42763,                 1.3035,                 1.2926,                 1.2939,               0.001208,               0.001208,               0.001208
                     10,                 1.2171,                 1.1348,                 1.2865,                 0.8061,                0.69799,                0.81169,                0.50922,                 1.2585,                 1.0539,                 1.2778,               0.001109,               0.001109,               0.001109
                     11,                 1.1739,                 1.1976,                 1.2479,                0.83362,                0.69128,                0.83545,                0.53814,                 1.2183,                 1.0465,                 1.2545,                0.00101,                0.00101,                0.00101
                     12,                 1.0748,                 1.0822,                 1.1843,                 0.7793,                 0.7651,                0.84102,                0.54661,                 1.1761,                 1.0593,                 1.2079,               0.000911,               0.000911,               0.000911
                     13,                 1.0832,                 1.0722,                 1.1962,                  0.832,                 0.7977,                0.86816,                0.57284,                 1.1711,                 1.0448,                 1.2111,               0.000812,               0.000812,               0.000812
                     14,                 1.0419,                0.96386,                 1.1539,                0.85754,                0.76763,                 0.8899,                0.61302,                 1.0954,                0.94985,                 1.1693,               0.000713,               0.000713,               0.000713
                     15,                 1.0301,                0.93188,                 1.1671,                0.80703,                0.78523,                0.87699,                0.61846,                 1.0746,                0.90632,                 1.1302,               0.000614,               0.000614,               0.000614
                     16,                 1.0215,                 0.9349,                 1.1356,                0.83699,                0.80537,                0.90069,                0.64096,                 1.0481,                0.82855,                 1.1173,               0.000515,               0.000515,               0.000515
                     17,                0.99683,                0.87922,                 1.1424,                0.85569,                0.85906,                0.92332,                0.66366,                  1.019,                0.78507,                 1.0963,               0.000416,               0.000416,               0.000416
                     18,                 1.0097,                0.82813,                 1.1292,                0.92573,                 0.8255,                 0.9412,                0.68395,                0.97492,                0.72085,                  1.073,               0.000317,               0.000317,               0.000317
                     19,                0.96068,                0.81033,                 1.1075,                0.93967,                0.83623,                0.95416,                0.70123,                 0.9437,                0.68272,                  1.066,               0.000218,               0.000218,               0.000218
                     20,                0.95288,                0.76657,                  1.122,                0.92651,                0.84616,                0.95606,                0.71833,                 0.9308,                 0.6665,                 1.0517,               0.000119,               0.000119,               0.000119
