                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  1.218,                 1.0851,                  1.269,                0.84244,                0.68098,                0.84004,                0.57769,                 1.0974,                0.91297,                 1.1671,                0.00034,                0.00034,                0.00034
                      2,                 1.1951,                  1.016,                 1.2206,                0.79462,                0.74528,                0.82152,                 0.5283,                 1.2755,                 1.0246,                 1.2409,             0.00066535,             0.00066535,             0.00066535
                      3,                 1.1748,                 1.0358,                 1.2398,                0.72754,                0.56604,                0.68688,                 0.4132,                 1.4182,                 1.2795,                 1.3637,             0.00095506,             0.00095506,             0.00095506
                      4,                 1.3049,                 1.1233,                 1.2802,                0.75912,                0.58019,                0.69612,                0.43858,                 1.2983,                 1.3225,                 1.2876,              0.0012091,              0.0012091,              0.0012091
                      5,                 1.2424,                 1.1241,                 1.2646,                 0.6709,                 0.5283,                0.60749,                0.34555,                 1.4523,                 1.4855,                 1.4134,              0.0014276,              0.0014276,              0.0014276
                      6,                 1.2614,                 1.1183,                   1.27,                 0.6745,                0.64511,                0.67668,                0.38544,                 1.4324,                 1.3742,                 1.3719,               0.001505,               0.001505,               0.001505
                      7,                 1.2392,                 1.1699,                 1.2735,                0.77088,                0.49528,                0.63766,                 0.3509,                 1.4671,                 1.5255,                  1.443,               0.001406,               0.001406,               0.001406
                      8,                 1.2552,                 1.0725,                 1.2596,                0.64435,                0.56405,                0.60635,                0.35492,                 1.3867,                 1.4817,                 1.4061,               0.001307,               0.001307,               0.001307
                      9,                  1.262,                 1.1182,                 1.3013,                0.63479,                0.64623,                0.66516,                0.40881,                 1.4009,                 1.3569,                 1.4078,               0.001208,               0.001208,               0.001208
                     10,                 1.2451,                 1.1272,                 1.2683,                0.62884,                0.65094,                 0.6569,                 0.3635,                 1.4244,                 1.4427,                 1.4455,               0.001109,               0.001109,               0.001109
                     11,                 1.1704,                 1.1215,                  1.229,                0.70891,                0.65479,                0.71369,                0.44397,                 1.2937,                 1.2235,                 1.3541,                0.00101,                0.00101,                0.00101
                     12,                 1.1616,                 1.0543,                  1.211,                 0.7164,                0.66727,                0.72288,                0.43323,                 1.3294,                 1.4433,                 1.3658,               0.000911,               0.000911,               0.000911
                     13,                 1.0813,                0.95431,                 1.1737,                0.74234,                0.64623,                0.74246,                 0.4501,                 1.2926,                 1.3429,                 1.3324,               0.000812,               0.000812,               0.000812
                     14,                 1.0583,                0.91443,                 1.1622,                0.76879,                0.63679,                0.75074,                0.45455,                 1.3103,                 1.2233,                 1.3636,               0.000713,               0.000713,               0.000713
                     15,                 1.0643,                0.89289,                 1.1712,                 0.7301,                0.69811,                0.75116,                0.46583,                 1.2678,                 1.2458,                 1.3151,               0.000614,               0.000614,               0.000614
                     16,                 1.0217,                0.83824,                 1.1475,                0.72828,                0.70798,                0.77235,                 0.5041,                    1.2,                 1.1013,                 1.2615,               0.000515,               0.000515,               0.000515
                     17,                 1.0041,                0.80909,                 1.1052,                0.79096,                0.66981,                0.78008,                0.49729,                  1.212,                 1.0827,                 1.2685,               0.000416,               0.000416,               0.000416
                     18,                0.97917,                0.77617,                 1.1067,                0.82355,                0.66038,                0.79082,                0.51611,                 1.1868,                 1.0386,                 1.2396,               0.000317,               0.000317,               0.000317
                     19,                0.95856,                0.74237,                 1.0827,                0.78216,                0.71134,                0.80006,                0.52926,                 1.1771,                  1.012,                 1.2273,               0.000218,               0.000218,               0.000218
                     20,                0.94795,                0.72139,                 1.0773,                0.77262,                 0.7217,                0.81218,                0.53823,                 1.1833,                 1.0033,                  1.228,               0.000119,               0.000119,               0.000119
